stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
616,1626,Santa Teresa - Dir. Arcos,,40.206692,-8.416455
617,1627,"Alexandre Herculano,r.",,40.207206,-8.419785
618,1628,"Castro Matoso, R.  - Escadas Monumentais",,40.208028,-8.421514
619,1629,"Larga, R. - Universidade - Sent.praça D. Dinis",,40.207865,-8.424318
620,1630,"Júlio Henriques, Al. - Jardim Botânico - Sent. S. José",,40.206357,-8.420355
621,1631,"Júlio Henriques, Al. - Jardim Botânico - Sent. Praça da República",,40.206091,-8.420081
622,1632,Santa Teresa - Dir. Solum,,40.206533,-8.416621
623,1633,"Júlio Henriques, Al. - Jardim Escola - Sent. Praça da República",,40.203808,-8.419453
624,1634,"Combatentes, R. - Seminário Maior de Coimbra (ex-gráfica) - Sent. S. José",,40.202982,-8.419434
625,1635,"Marnoco e Sousa, R. - Paragem 1 - Sent. Asc.",,40.20361,-8.418706
626,1636,"Marnoco e Sousa, R. - Paragem 2 (penedo da Saudade) - Sent. Asc.",,40.204792,-8.415686
627,1637,"Combatentes, R. - Acapo - Sent. Arcos do Jardim",,40.203191,-8.417318
628,1638,"Combatentes, R. - Acapo - Sent. S. José",,40.203138,-8.416452
629,1639,"Brasil, R. - Paragem 3 (alpenduradas) - Sent. Portagem",,40.201202,-8.417227
630,1640,"Brasil, R. - Paragem 2 (alpenduradas) - Sent. S. José",,40.201509,-8.416104
631,1641,"Brasil, R. - Paragem 4 (s. Teotónio) - Sent. Portagem",,40.199858,-8.421053
632,1642,"Brasil, R. - Paragem 1 (s. Teotónio) - Sent. S. José",,40.200229,-8.419437
633,1643,"Brasil, R. - Paragem 5 (ladeira do Batista) - Sent. Portagem",,40.200686,-8.422214
634,1644,"Lousã, Av. - Insua dos Bentos - Sent. Rua do Brasil",,40.203722,-8.425407
635,1645,"Emídio Navarro, Av.- Alegria - Dir. Portagem",,40.204783,-8.426137
636,1646,"Martim de Freitas, Rua - Sent. Rot. Arcos do Jardim",,40.20682,-8.420789
637,1647,Rua Pedro Monteiro - Largo de Santana,,40.206954,-8.417064
638,1648,"Lousã, Av. - Parque Verde do Mondego - Sent. Rua do Brasil",,40.201685,-8.424348
639,1649,"Emídio Navarro, Av.- Estação Parque - Dir. Portagem",,40.203772,-8.424745
641,1654,"Urbano Duarte, Av.- Dir. Vale das Flores",,40.194628,-8.421007
642,1655,"Urbano Duarte, Av.- Dir. Portagem",,40.195061,-8.420719
643,1656,"Mendes Silva, Av. - Quinta da Nora - Dir. Vale das Flores",,40.192707,-8.417802
644,1657,"Carlos Seixas, R. - Paragem 1 - Sent. Desc.",,40.194127,-8.418843
645,1658,"Verde Pinho, R. - Paragem 2 - Sent. Desc.",,40.195091,-8.418623
646,1659,"Verde Pinho, R. - Paragem 3 - Sent. Desc.",,40.195513,-8.419305
647,1660,Urbanização da Boavista - Sent. Polo Ii,,40.190683,-8.419477
648,1661,Urbanização da Boavista - Sent. Rot. Boavista,,40.190893,-8.419885
649,1662,"Carlos Seixas, R. - Paragem 2 - Sent. Desc. (38)",,40.195587,-8.415701
650,1663,Arregaça (urb. Quinta da Estrela),,40.196019,-8.420285
651,1664,Boavista (escola de Hotelaria) - Sent. Rot. Boavista,,40.190033,-8.418507
652,1665,Boavista (escola de Hotelaria) - Sent. Pólo Ii,,40.189951,-8.418658
653,1666,E. N. 110-2 (volta do Salgueiral) - Sent. Conraria,,40.186783,-8.425916
654,1667,E. N. 110-2 (volta do Salgueiral) - Sent. Lages,,40.187177,-8.425731
655,1668,"Miguel Bombarda, R. (boavista) - Sentido Polo Ii",,40.187007,-8.415896
656,1669,"Miguel Bombarda, R. (boavista) - Sent. Rot. da Boavista",,40.187115,-8.416491
657,1670,E. N. 110-2 (srª do Amparo) - Sent. Conraria,,40.182775,-8.42422
658,1671,E. N. 110-2 (srª do Amparo) - Sent. Lages,,40.183487,-8.424341
659,1672,E. N. 110-2 (copeira - Cruz. 110 - 3) - Sent. Lages,,40.18,-8.421927
660,1673,E. N. 110-2 (copeira - Cruz. 110 - 3) - Sent. Conraria,,40.180392,-8.4224
661,1674,E. N. 110-2 (univ.vasco da Gama) - Sent. Lages,,40.176609,-8.416124
662,1675,E. N. 110-2 (univ. Vasco da Gama) - Sent. Conraria,,40.176373,-8.415598
663,1676,E. N. 110-3 - Marco dos Pereiros (centro) - Sent. Assafarge,,40.165912,-8.417439
664,1677,Santa Luzia - Sent. Assafarge,,40.163202,-8.422725
665,1678,E. N. 110-3 - Marco dos Pereiros (centro) - Sent. Castelo Viegas,,40.165934,-8.416868
666,1679,Santa Luzia - Sent. Hospital S. Cid,,40.163288,-8.422577
667,1680,E. N. 110-2 - Marco dos Pereiros (sul) - Sent. Assafarge,,40.163831,-8.416367
668,1681,E. N. 110-2 - Marco dos Pereiros (sul) - Sent. Hospital S. Cid,,40.163473,-8.416167
669,1682,E. N. 110-2 - Marco dos Pereiros - Sub-estação - Sent. Hospital S. Cid,,40.163803,-8.420294
670,1683,E. N. 110-2 - Marco dos Pereiros - Sub-estação - Sent. Assafarge,,40.163836,-8.420109
671,1684,Rua Nova - Alto do Balancho,,40.255181,-8.404488
672,1685,Rua 25 de Abril 1 - Alto do Balancho - Sent. Eiras,,40.25405,-8.405741
673,1686,E. M. 537 - Casais de Eiras - Sent. Santa Apolónia,,40.249042,-8.413438
674,1687,E. M. 537-1 - Casal dos Penedos(cruz.casal da Rosa)  - Sent. Eiras,,40.250173,-8.403983
675,1688,E. M. 537 - Casais de Eiras - Sent. São Paulo de Frades,,40.248926,-8.413405
676,1689,C. M. 1143 - Casal dos Penedos (cruz. Casal da Rosa) - Sent. Casal da Rosa,,40.250417,-8.403718
677,1690,E. M. 537-1 - Casal dos Penedos(cruz.casal da Rosa)  - Sent. S. P.frades,,40.250235,-8.403461
678,1691,E. M. 537-1 - Casais de Eiras (cruz. p/ Brasfemes) - Sent. Santa Apolónia,,40.24904,-8.410441
679,1692,E. M. 537-1- Casais de Eiras (cruz. p/ Brasfemes) - Sent. S. P. de Frades,,40.248853,-8.410121
680,1693,E. M. 537-1 - Casal dos Penedos  - Sent. S. P. Frades,,40.249249,-8.406035
681,1694,E. M. 537-1 - Casal dos Penedos  - Sent. Eiras,,40.249032,-8.406391
682,1695,Redonda,,40.245228,-8.410589
683,1696,Rua Fonte das Hortas (sul) - Sent. Eiras,,40.251391,-8.407541
684,1697,E. M. 539 - Lordemão - Sent. Rocha Nova,,40.235469,-8.409144
685,1698,E. M. 539 - Lordemão - Sent. Coselhas,,40.235738,-8.409252
686,1699,E. M. 539 - Cruz.p/ Redonda - Sent. Rocha Nova,,40.238142,-8.4082
687,1700,E. M. 539 - Cruz p/ Redonda - Sent. Coselhas,,40.238459,-8.407937
688,1701,Rua do Depósito 1 (lordemão) - sent. Lordemão,,40.236859,-8.4047
689,1702,E. M. 539 - Cruz. do Vale Velho - Sent. Rocha Nova,,40.240654,-8.40507
690,1703,C. M. 1145 - Cruz. do Vale Velho - Sent. Rocha Nova,,40.24052,-8.404708
691,1704,C. M. 1145 - Cruz. do Vale Velho - Sent. Coselhas,,40.24091,-8.404674
696,1709,Rua do Depósito 2 (lordemão) - sent. Lordemão,,40.236386,-8.406241
697,1710,Av. José R. Sousa Fernandes -  (inst. de Lordemão),,40.235602,-8.414696
698,1711,Quinta da Mainça (lordemão) - Sent. São Romão,,40.228809,-8.408768
699,1712,E. M. 539 - Corrente (zona) - Sent. Coselhas,,40.229166,-8.414999
700,1713,E. M. 539 - Corrente (zona) - Sent. Lordemão,,40.229305,-8.414766
701,1714,Rua do Luseiro 4 - Sent. Lordemão,,40.234385,-8.403711
702,1715,Rua do Pinheiro (lordemão) - Sent. São Romão,,40.234543,-8.40724
703,1716,E. M. 539 - Lordemão (sul) - Sent. Coselhas,,40.233298,-8.412648
704,1717,E. M. 539 - (lordemão (sul) - Sent. Rocha Nova,,40.234102,-8.412235
705,1718,Rua do Luseiro 3 - Sent. Lordemão,,40.231875,-8.403678
706,1719,Rua da Mainça de Baixo 1 - Sent. S. Romão,,40.233004,-8.406145
707,1720,Rua da Mainça de Baixo 2 - Sent. S. Romão,,40.231468,-8.407114
708,1721,Rua do Pinhal - Sent. S. Romão,,40.226753,-8.403546
709,1722,E. M. 539 - Corrente (norte) - Sent. Lordemão,,40.231098,-8.413103
710,1723,E. M. 539 - Corrente (norte) - Sent. Coimbra,,40.231435,-8.413086
711,1724,"Bissaya Barreto, Av. (penedo da Meditação) - Sent. Celas",,40.2223,-8.409538
712,1725,"Bissaya Barreto, Av. (penedo da Meditação) - Sent. Tovim",,40.222618,-8.409428
713,1726,"Bissaya Barreto, Av. (hospitais U.c.) - Sent. Celas",,40.220582,-8.409811
714,1727,"Bissaya Barreto, Av. (hospitais U.c.) - Sent. Tovim",,40.21985,-8.409717
715,1728,"Mota Pinto, Largo Prof. (rotunda 1) - H.u.c. - Sul",,40.218359,-8.413853
716,1729,"Bissaya Barreto, Av. (i.p.o.) - Sent. Celas",,40.217513,-8.410055
717,1730,"Bissaya Barreto, Av. (i.p.o.) - Sent. Tovim",,40.218176,-8.40989
718,1731,"Afrânio Peixoto, R. (paragem 1) - Sent. Ascendente",,40.221469,-8.40755
719,1732,"Afrânio Peixoto, R. (paragem 1) - Sent. Descendente",,40.221495,-8.407376
720,1733,"Afrânio Peixoto, R. (paragem 2 - Pinheiro Manso) - Sent. Ascendente",,40.219338,-8.407168
721,1734,"Afrânio Peixoto, R. (paragem 2 - Pinheiro Manso) - Sent. Descendente",,40.219753,-8.407064
722,1735,Nó dos Olivais  - Sent. Tovim,,40.21782,-8.405591
723,1736,"Brigadeiro Correia Cardoso, R. (igreja dos Olivais) - Sent. Celas",,40.217729,-8.404123
724,1737,"Mota Pinto, Largo Prof. (rotunda 2) - H.u.c. - Sul",,40.218337,-8.414087
725,1738,Rua do Açude - Sent. S.romão,,40.225574,-8.40626
726,1739,"Álvaro Correia, Rua - Sent. S.romão",,40.225275,-8.403004
727,1740,Hospitais da Universidade de Coimbra - Interior do Hospital (sent. Celas),,40.21974,-8.412166
728,1741,"António Portugal, Av. - Cruz. Calçada do Gato - Sent. Celas",,40.218071,-8.405193
729,1742,"Afonso Henriques, Av. - Paragem 1 - Escola José Falcão - Dir. Arcos",,40.211537,-8.413366
730,1743,"Afonso Henriques, Av. - Paragem 2 - (x) Correia Teles - Dir. Arcos",,40.209001,-8.414556
731,1744,"Cruz de Celas, Largo",,40.213465,-8.414226
732,1745,"Augusta , R. (cruz de Celas)",,40.213178,-8.414215
733,1746,"Augusto Rocha, R. (escadas José Falcão)",,40.212169,-8.413908
734,1747,"Armando Gonçalves, Al. (escola Martim de Freitas) - Dir. Celas",,40.21623,-8.41347
735,1748,"Armando Gonçalves, Al. - Dir. H.u.c.",,40.215064,-8.413437
736,1749,"Bernardo de Albuquerque, R. - Bcg - Dir. Celas",,40.214775,-8.411564
737,1750,"Bernardo de Albuquerque, R. - Bcg - Dir. Olivais",,40.214638,-8.411526
738,1751,"Bernardo de Albuquerque, R. - Dir. Celas",,40.215565,-8.409814
739,1752,"Bernardo de Albuquerque, R. - Dir. Olivais",,40.215786,-8.409435
740,1753,"Dias da Silva, Av.  - Olivais - Sent. Desc.",,40.216181,-8.407426
741,1754,"Dias da Silva, Av.  - Olivais - Sent. Asc.",,40.216425,-8.406951
742,1755,"São Teotónio, R. - Inst. de Oncologia",,40.217312,-8.410358
743,1756,"Dias da Silva, Av.- Fac. Economia - Sent. Asc.",,40.215078,-8.408392
744,1757,"Dias da Silva, Av.  - Paragem 3 - Sent. Desc.",,40.213413,-8.409511
745,1758,"Dias da Silva, Av.  - Paragem 3 - Sent. Asc.",,40.213381,-8.4094
746,1759,"Dias da Silva, Av.  - Paragem 2 - Sent. Desc.",,40.2112,-8.410871
747,1760,"Dias da Silva, Av.  - Paragem 2 - Sent. Asc.",,40.210926,-8.410906
748,1761,"Sacadura Cabral, R. (esc. Eugénio de Castro) - Dir. Rot. Quinta da Maia",,40.208532,-8.403363
749,1762,"Sacadura Cabral, R. (esc. Eugénio de Castro) - Dir. Solum",,40.208552,-8.4036
750,1763,"Sá Carneiro, R. -sent. Desc.",,40.215214,-8.405418
751,1764,"Quinta S. Jerónimo, Urb.",,40.213978,-8.404335
752,1765,"Pinheiro Chagas, R.",,40.209554,-8.413966
753,1766,"Henriques Seco, R.",,40.209189,-8.412722
754,1767,"Benardim Ribeiro, R.",,40.210086,-8.409118
755,1768,"Alberto Oliveira, R",,40.208795,-8.408054
756,1769,"Falcão Resende, R.",,40.209735,-8.407358
757,1770,"Gil Vicente, R. - Paragem 1",,40.211218,-8.40808
758,1771,"Gil Vicente, R. - Paragem 2",,40.212506,-8.408277
759,1772,"Luis de Camões, R.",,40.214964,-8.407354
760,1776,"Dias da Silva, Av.  - Paragem 1 - Sent. Desc.",,40.207809,-8.413858
761,1777,"Dias da Silva, Av.  - Paragem 1 - Sent. Asc.",,40.208061,-8.41358
762,1778,"Marnoco e Sousa, R. - Paragem 3 (carmelitas)- Sent. Asc.",,40.206391,-8.414557
763,1779,"Miguel Torga, R. (maternidade Daniel de Matos) - Paragem 1 - Sent. Desc.",,40.207251,-8.412011
764,1780,"Miguel Torga, R. (maternidade Daniel de Matos) - Paragem 1 - Sent. Asc.",,40.207555,-8.411147
765,1781,"Miguel Torga, R.  - Paragem 2 - Sent. Asc.",,40.207863,-8.406888
766,1782,"Miguel Torga, R.  - Paragem 2 - Sent. Desc.",,40.207722,-8.407484
767,1783,"Infanta D. Maria, R. (liceu D. Maria)",,40.206213,-8.407703
768,1784,"Carolina Michaellis, R. (tamoeiro) - Sent. Asc.",,40.205853,-8.40409
769,1785,"Carolina Michaellis, R. (tamoeiro) - Sent. Desc.",,40.205607,-8.404267
770,1786,"D. João Iii, R. (esc. Sup.de Educação)",,40.205562,-8.406233
771,1787,"General Humberto Delgado, R. (esc. Sec. Brotero) - Dir. Solum",,40.204887,-8.409689
772,1788,"General Humberto Delgado, R. (1) - Dir. Arcos",,40.205013,-8.41013
773,1789,"General Humberto Delgado, R. (2) - Dir. Arcos",,40.204215,-8.413172
774,1790,"Combatentes, R. - Paragem 3 - Sent. Desc.",,40.203427,-8.413169
775,1791,"Combatentes, R. - S. José - Sent. Desc.",,40.202457,-8.410279
776,1792,"Combatentes, R. - S. José - Sent. Asc.",,40.202736,-8.410072
777,1793,"D. Manuel I, R. (casa Paroquial) - Dir. Bairro",,40.202146,-8.408708
778,1794,"D. João Iii, R. - Estádio Cidade de Coimbra - Casal da Eira",,40.202458,-8.406338
780,1796,"Brasil, R. - Paragem 2 - Dir. Portagem",,40.201921,-8.414538
781,1797,"Brasil, R. - Paragem 3 - Dir. S. José",,40.201928,-8.412767
782,1798,"Brasil, R. -paragem 1 -dir. Portagem",,40.201965,-8.412103
783,1799,"Brasil, R.  - Sob viaduto do Calhabé - Dir. Bandeiras",,40.201114,-8.408383
784,1800,"Brasil, R. - Fonte da Cheira - Dir. Alto S. João",,40.200515,-8.406041
785,1801,"Brasil, R. - Fonte da Cheira - Dir.calhabé",,40.200359,-8.404918
786,1802,"Brasil, R. - Bandeiras - Dir. Alto S. João",,40.198369,-8.40275
787,1803,"Angola, R. - Paragem 2 - Dir. Calhabé",,40.199697,-8.405319
788,1804,"Angola, R. - Paragem 1 - Dir. Calhabé",,40.200259,-8.407568
789,1805,"Angola, R. - Paragem 1 - Dir. Bairro",,40.200305,-8.40811
790,1806,"Guiné, R.",,40.199144,-8.406326
791,1807,"João de Deus Ramos, Rua - Solum - Sent. Carolina Michaellis",,40.203646,-8.404102
792,1808,"Vasco da Gama, R. - Dir. Vale das Flores",,40.198878,-8.408794
793,1809,"Vasco da Gama, R. - Bairro Norton de Matos (horário 11c)",,40.198919,-8.411207
794,1810,"Mouzinho de Albuquerque, R. - B. N. Matos (horário 24t)",,40.198379,-8.410684
795,1811,"Moçambique, R. - Paragem 1",,40.197683,-8.407278
796,1812,"Moçambique, R. - Paragem 2",,40.198117,-8.403983
797,1813,"Daniel de Matos, R. - Dir.vale das Flores",,40.197166,-8.412045
798,1814,"Daniel de Matos, R. - Dir.calhabé",,40.196976,-8.412074
799,1815,"Verde Pinho, R. - Paragem 1 - Sent. Desc.",,40.196721,-8.415015
800,1816,"Carlos Seixas, R. - Paragem 2 (feira) - Sent. Desc.",,40.195912,-8.414946
801,1817,"Carlos Seixas, R. - Paragem 2 (feira) - Sent. Asc..",,40.195956,-8.414585
802,1818,"D. Pedro Cristo, R. (rotunda da Feira) - Sent. Asc.",,40.195456,-8.413484
803,1819,"Mendes Silva, Av. - Quinta das Flores - Dir. Portagem",,40.194439,-8.413723
804,1820,"Mendes Silva, Av. - Quinta das Flores - Dir. Vale das Flores",,40.194751,-8.410999
805,1821,"Mendes Silva, Av. - Vale das Flores (continente) - Dir. Alto S. João",,40.194806,-8.407414
806,1822,"Vale das Flores, Rot. (continente)",,40.194736,-8.406249
807,1823,"Paulo Quintela, R. (após rot. da R. Pedro Cristo) Sent. Est. Beira",,40.19554,-8.41196
808,1824,"Paulo Quintela, R. (vale das Flores-meio da Rua) Sent. Est. Beira",,40.196429,-8.407084
809,1825,"Paulo Quintela, R. (antes da Est. da Beira) Sent. Est. Beira",,40.197026,-8.403443
810,1826,Quinta de Marrocos - Sent. Continente,,40.190796,-8.405422
811,1827,"Câmara Pestana, R. - Sent. Continente",,40.192822,-8.406772
812,1828,"Paulo Quintela, R. (antes da Est. da Beira) Sent. Centro",,40.196818,-8.405065
813,1829,"Paulo Quintela, R. (vale das Flores-meio da Rua) Sent. Centro",,40.196588,-8.407961
814,1830,"Mendes Silva, Av. - Parque Vale das Flores  - Dir. Alto S. João",,40.194378,-8.413212
815,1832,Pólo Ii da Universidade de Coimbra - Términus L.38,,40.186149,-8.413003
816,1833,"Rebolim, R. - Sent. Alto de S. João",,40.187092,-8.410752
817,1834,"Pinhal de Marrocos, R. - Sent. Alto de S. João",,40.189991,-8.407194
818,1835,Pólo Ii da Universidade de Coimbra - Linha nº 34,,40.186402,-8.413004
819,1836,E. N.-2 (quinta Cavada) - Sent. Lages,,40.175833,-8.407234
820,1837,E. N.-2 (quinta Cavada) - Sent. Conraria,,40.175886,-8.406854
821,1838,E. N. 110-2 (quinta da Urgeiriça) - Sent. Conraria,,40.169485,-8.406869
822,1839,E. N. 110-2 (quinta da Urgeiriça) - Sent. Castelo Viegas,,40.169733,-8.407011
823,1840,E. N. 110-2 (castelo Viegas) - Sent. Conraria,,40.165209,-8.408212
824,1841,E. N. 110-2 (castelo Viegas) - Sent. Marco dos Pereiros,,40.165275,-8.408225
825,1842,E. N. 110-2 (castelo Viegas - Centro) - Sent. Marco dos Pereiros,,40.163235,-8.408102
826,1843,E. N. 110-2 (castelo Viegas - Centro) - Sent. Conraria,,40.163061,-8.40817
827,1844,E. N. 110-2 - Castelo Viegas - Junta de Freguesia - Sent. Marco Pereiros,,40.161938,-8.413421
828,1845,E. N. 110-2 - Castelo Viegas - Junta de Freguesia - Sent. Hospital S. Cid,,40.161738,-8.413819
829,1846,E. N. 110-2 - Castelo Viegas - Cemiterio - Sent. Hospital S. Cid,,40.16226,-8.41125
830,1847,E. N. 110-2 - Castelo Viegas - Cemitero - Sent. Marco Pereiros,,40.162302,-8.411391
831,1848,Casal da Rosa (largo) - Términus L. 25,,40.253647,-8.394394
832,1849,Rua Nova - Paredes,,40.258208,-8.395716
833,1850,Rua das Paredes 2 - Sent. Eiras,,40.25642,-8.39924
834,1851,Rua das Paredes 3 - Sent. Eiras,,40.254238,-8.403675
835,1852,São Paulo de Frades (centro) - Sent. Lordemão,,40.246026,-8.39412
836,1853,São Paulo de Frades (centro) - Sent. Eiras,,40.246204,-8.393764
837,1854,E. M. 537-1- (são Paulo de Frades - Norte) - Sent. Lordemão,,40.249117,-8.399256
838,1855,E. M. 537-1- (são Paulo de Frades - Norte) - Sent. Eiras,,40.2489,-8.398921
839,1856,R. 25 de Abril (vale da Luz) - Sent. Casal da Rosa,,40.251625,-8.400359
840,1857,C. M. 1143 (vale da Luz) - Sent. Casal da Rosa,,40.251791,-8.396139
841,1858,São Paulo de Frades (igreja) - Sent. Lordemão,,40.244895,-8.395994
842,1859,São Paulo de Frades (igreja) - Sent. Eiras,,40.245094,-8.395722
843,1860,C. M. 1145 (lordemão - Cruz. São Romão) - Sent. Rocha Nova,,40.237874,-8.40319
844,1861,C. M. 1145 (lordemão - Cruz. São Romão) - Sent. Vale Velho,,40.238318,-8.403576
845,1862,C. M. 1145 - Estrada da Rocha Nova - Sent. Rocha Nova,,40.237065,-8.399305
846,1863,C. M. 1145 - Estrada da Rocha Nova - Sent. Lordemão,,40.237008,-8.399852
847,1864,C. M. 1145 - (rocha Nova - Centro) - Sent. Lordemão,,40.23624,-8.394297
848,1865,C. M. 1145 - (rocha Nova - Centro) - Sent. Serra da Rocha,,40.236118,-8.394541
849,1866,C. M. 1145 - (casal do Além) - Sent. Serra da Rocha,,40.23746,-8.392363
850,1867,C. M. 1145 - (casal do Além) - Sent. Lordemão,,40.237199,-8.392543
851,1868,E. N. 539 (são Paulo de Frades - Sul) - Sent. Lordemão,,40.242788,-8.398974
852,1869,E. N. 539 (são Paulo de Frades - Sul) - Sent. Eiras,,40.243017,-8.398326
853,1870,Rua do Luseiro 2 - Sent. Lordemão,,40.230488,-8.402826
854,1871,"Brigadeiro Correia Cardoso, R. (igreja dos Olivais) - Sent. Tovim",,40.217728,-8.403497
855,1872,São Romão - Ponto de horário na Linha nº 19r,,40.223091,-8.403453
856,1873,Rua Ivo Cortesão - Sent. Lordemão,,40.224534,-8.40209
857,1874,"Brigadeiro Correia Cardoso, R. (são Sebastião) - Sent. Olivais",,40.217378,-8.400624
858,1875,"Brigadeiro Correia Cardoso, R. (são Sebastião) - Sent. Tovim",,40.217125,-8.399586
859,1876,"Brigadeiro Correia Cardoso, R. - Sent. Olivais",,40.216598,-8.397373
860,1877,"Brigadeiro Correia Cardoso, R. - Sent. Tovim",,40.216243,-8.397274
861,1878,"Elísio de Moura, Av. - Paragem 1 - Tovim - (p. horário Linha Nº 7)",,40.214398,-8.395638
862,1879,"Elísio de Moura, Av - Tovim - (p. horário Lin. 7t)",,40.214393,-8.395097
863,1880,Est. de Vale de Canas (tovim 1) - Sent. São Sebastião,,40.214577,-8.394802
864,1881,Est. de Vale de Canas (tovim 1) - Sent. Vale de Canas,,40.214335,-8.394536
865,1882,"Elísio de Moura, Av. - Paragem 2 - Sent. Desc.",,40.211211,-8.397588
866,1883,"Elísio de Moura, Av. - Paragem 2 - Sent. Asc.",,40.210885,-8.397276
867,1884,Quinta da Maia (rotunda),,40.213027,-8.402045
868,1885,Est. de Vale de Canas (tovim do Meio 1) - Sent. Tovim,,40.212426,-8.391352
869,1886,Est. de Vale de Canas (tovim do Meio 1) - Sent. Vale de Canas,,40.212527,-8.391772
870,1887,"Luis Cunha, R. (quinta da Maia) - Sent. Ascendente",,40.211499,-8.401894
871,1888,Est. de Vale de Canas (tovim 2) - Sent. São Sebastião,,40.214026,-8.392725
872,1889,Est. de Vale de Canas (tovim 2) - Sent. Vale de Canas,,40.21388,-8.392335
873,1890,"Elísio de Moura, Av. - Paragem 3 (rotunda) - Sent. Desc.",,40.208127,-8.399839
874,1891,"Elísio de Moura, Av. - Paragem 3 (rotunda) - Sent. Asc.",,40.208354,-8.39932
875,1892,"Gago Coutinho, R. - Esc. Eugénio de Castro",,40.207659,-8.403313
876,1893,"Fernando Namora, Av. - Paragem 1 (rotunda) - Dir. Vale das Flores",,40.204098,-8.400856
877,1894,"Fernando Namora, Av. - Paragem 1 (rotunda) - Dir. Solum",,40.204122,-8.40066
878,1895,"Fernando Namora, Av. - Paragem 2 - Dir. Vale das Flores",,40.20066,-8.399211
879,1896,"Fernando Namora, Av. - Paragem 2 - Dir. Solum",,40.201078,-8.399277
880,1897,"Brasil, R. - Bandeiras - Dir.calhabé",,40.19917,-8.402766
881,1898,Chão do Bispo (estrada dos Malheiros) - Términus L. 26,,40.203187,-8.393098
882,1899,Estrada dos Malheiros (chão do Bispo) - Sent. Tovim,,40.205156,-8.391805
883,1900,"Elisio de Moura, Av. - (atrium Solum)-  Sent. Casa Branca",,40.206213,-8.401028
884,1901,Quinta da Lomba - Sent. Ch. do Bispo,,40.202601,-8.398892
885,1902,Ladeira de Chão do Bispo - Sent. Ch. do Bispo,,40.203853,-8.396971
886,1903,"Monsenhor Augusto Nunes Pereira,r. - Dir. Solum",,40.199982,-8.403107
887,1904,"Fernando Namora, Av. - Paragem 3 (casa Branca) -dir. Solum",,40.199191,-8.397704
888,1905,"Fernando Namora, Av. - Paragem 3 (casa Branca) -dir. Vale das Flores",,40.198959,-8.397891
889,1906,E. N. 17 (makro) - Dir. Calhabé,,40.196039,-8.402587
890,1907,E. N. 17 (makro) - Dir. Alto de S. João,,40.195787,-8.40272
891,1908,E. N. 17  - Rot. Alto S. João - Dir. Portela,,40.192844,-8.402657
892,1909,E. N. 17  - Rot. Alto S. João - Dir. Calhabé,,40.192887,-8.402575
893,1910,Alto de São João (rotunda) - Dir. Vale das Flores,,40.193646,-8.40206
894,1911,Alto de São João (rotunda) - Dir. Quinta da Fonte,,40.193581,-8.40158
895,1912,"Fernando Namora, Av. - Paragem 4 (quinta da Fonte) -dir. Solum",,40.195545,-8.397583
896,1913,"Fernando Namora, Av. - Paragem 4 (quinta da Fonte) -dir. Vale das Flores",,40.195447,-8.397912
897,1914,Quinta da Fonte (rotunda) - Dir. Solum,,40.193977,-8.398061
898,1915,E. N. 17 - Alto de S. João (areeiro) - Dir. Calhabé,,40.190887,-8.401804
899,1916,E. N. 17 - Alto de S. João (areeiro) - Dir. Portela,,40.190536,-8.40173
900,1917,Urbanização Quinta da Romeira 1 - Sent. Asc.,,40.193762,-8.396793
901,1918,Urbanização Quinta da Romeira 2 - Sent. Asc.,,40.195413,-8.393409
902,1919,Urbanização Quinta da Romeira 3,,40.193644,-8.394455
903,1920,Urbanização Quinta da Romeira 4,,40.194704,-8.392326
904,1921,Urbanização Quinta da Romeira 2 - Sent. Desc.,,40.195795,-8.393462
905,1922,Urbanização Quinta da Romeira 1 - Sent. Desc.,,40.193498,-8.397018
906,1923,Areeiro - Capela -sent. Quinta da Fonte,,40.190885,-8.398167
907,1924,"Quinta da Fonte,sul (rotunda) - Sent. Est. Beira",,40.193049,-8.397894
908,1925,E. N. 17 (portela do Mondego) - Sent. Ponte da Portela,,40.185044,-8.398628
909,1926,C. M. 1151 (escola B. 2+3 de Ceira - Términus L. 23),,40.184018,-8.393327
910,1927,E. N. 17 - Portela do Mondego (rotunda) - Sent. Alto S. João,,40.185189,-8.396987
911,1928,E. N. 17 (portela - Norte) - Sent. Alto S. João,,40.185814,-8.399272
912,1929,E. N. 110 - Barca - Sent. Portela,,40.191481,-8.389076
913,1930,E. N. 110 - Barca - Sent. Torres do Mondego,,40.191673,-8.388056
914,1931,Areeiro - Parque de Campismo - Sent. Areeiro,,40.18925,-8.399644
915,1932,Areeiro - Escola - Sent. Areeiro,,40.189888,-8.398857
916,1933,R. de Tomar -ceira (centro) - Sent. Conraria,,40.174533,-8.391906
917,1934,Via Central de Ceira - Sent. Coimbra,,40.173333,-8.391859
918,1935,Conraria - Sent. Ceira,,40.173742,-8.394673
919,1936,Conraria (centro) - Sent. Hospital Sobral Cid,,40.176248,-8.39668
920,1937,E. N. 110-2 (h. Sobral Cid - Términus L. 10/18) - Sent. Lages,,40.17503,-8.402503
921,1938,E. N. 110-2 (h. Sobral Cid) - Sent. M. Pereiros,,40.175278,-8.403054
922,1939,Conraria (centro) - Sent. Ceira,,40.176109,-8.396715
923,1940,Conraria - Sent. Hospital S. Cid,,40.17418,-8.394863
