Inq	Pessoas	P_menos10anos	P_10a14anos	P_15a18anos	P_mais18anos	Alunos - viajam acompanhados ou sozinhos	Alunos - modo de transporte	Automoveis	Motas	Desp_auto	Est_privado	Lug_Dispõe	Lug_Utiliza	Alug_estac	CartaCond	Inq_idade	Inq_sexo	Pess_Emprego	Pess_carta	Inq_Instrucao	Inq_profissão	Trab_conta	Princ_cont	PrincCont_Idade	PrincCont_Sexo	PrincCont_NivInst	PrincCont_Profissão	PrincCont_Conta PO	Rendimento	STATUS SOCIAL	Coord_X	Coord_Y	GrauGeoreferenciacao	Tipo	Zona	Concelho	Tipo_Inq	Coef_Exp	SumViagens	Polo Universitário	Ramal da Lousã	Auxiliar	Inquéritos Válidos FINAIS
1146	4	0	0	0	4	0	0	2	98	98	1			1	3	50	2	2	3	6	15	0	2	53	1	5	10	99	99	D	141 467	344 989	1	R	124	Figueira da Foz	2	69.6	0			3 | 2	1
1147	3	0	1	0	2	3	4	1	1	98	2	3	1	0	2	39	1	2	1	4	14	2	1				14		99	E	142 239	355 404	4	R	127	Figueira da Foz	2	52.9	2			2 | 1	1
1148	3	1	0	0	2	0	0	1	1	98	2	1	1	0	2	55	1	1	1	6	14	2	1				14		99	E	162 097	380 874	4	R	6	Cantanhede	2	32.6	2			3 | 1	1
1149	1	0	0	0	1	0	0	1	98	98	2	2	1	0	2	57	2	98	1	6	10	0	1				10		1	D	173 628	323 736	4	R	135	Ansião	2	32.6	2			3 | 2	1
1150	3	0	0	0	3	0	0	3	1	1	2	1	1	0	2	57	1	2	3	6	14	2	1				14		2	E	145 119	346 123	4	R	126	Figueira da Foz	2	26.8	2			3 | 1	1
1152	2	0	0	0	2	0	0	98	1	98	2	1	1	0	3	69	2	98	1	7	10	0	1				10		1	D	161 797	377 642	2	R	6	Cantanhede	2	30.8	0			4 | 2	1
1153	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	61	2	2	1	6	14	2	1				14		99	E	144 024	358 251	4	R	127	Figueira da Foz	2	43.9	2			3 | 2	1
1154	4	0	0	0	4	0	0	3	98	98	2	3	3	0	2	20	1	2	3	5	11	2	2	41	1	6	12	1	99	E	173 628	323 736	4	R	135	Ansião	2	58.6	4			1 | 1	1
1155	3	0	0	0	3	0	0	2	98	98	2	2	2	0	2	50	2	1	2	6	14	2	1				14		2	E	144 407	346 365	1	R	126	Figueira da Foz	2	31.1	2			3 | 2	1
1156	1	0	0	0	1	0	0	98	98	98	2	1	98	0	3	68	2	98	98	6	10	0	1				10		1	D	142 239	355 404	4	R	127	Figueira da Foz	2	58.0	2			4 | 2	1
1157	4	0	0	0	4	0	0	2	1	98	2	2	2	0	2	45	2	2	4	4	15		2	51	1	4	11	2	3	D	145 340	347 468	2	R	126	Figueira da Foz	2	31.1	0			3 | 2	1
1158	4	2	0	0	2	0	0	1	1	98	2	2	1	0	2	42	1	1	2	4	14	2	1				14		2	E	178 965	323 367	4	R	135	Ansião	2	69.1	2			2 | 1	1
1159	3	0	1	0	2	1	6	1	98	1	2	1	1	0	1	41	2	1	1	6	10	0	2	48	1	6	4	1	3	C	176 568	358 671	1	U	320	Coimbra	1	35.8	2			2 | 2	1
1160	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	47	1	2	1	5	11	2	1				11		3	D	174 225	359 284	1	U	307	Coimbra	1	22.4	2			3 | 1	1
1161	4	0	1	0	3	2	3	1	1	98	2	1	1	0	2	41	2	3	2	6	11	2	2	42	1	6	14	2	99	E	147 172	355 294	4	R	128	Figueira da Foz	2	32.3	2			2 | 2	1
1162	5	2	0	1	2	0	0	1	5	98	2	1	1	0	2	39	1	1	1	4	14	2	1				14		3	E	136 796	347 012	1	R	124	Figueira da Foz	2	69.4	2			2 | 1	1
1163	3	0	0	0	3	0	0	3	98	98	2	3	3	0	2	23	2	1	3	2	16	0	2	64	1	2	3	2	99	A	176 712	360 942	1	U	313	Coimbra	1	23.4	2			1 | 2	1
1164	3	0	0	0	3	0	0	2	98	98	2	1	1	0	2	47	2	1	2	6	13	0	2	68	1	6	6	1	2	C	160 955	374 665	1	U	6	Cantanhede	2	30.8	2			3 | 2	1
1165	2	0	0	0	2	0	0	1	98	98	1			1	2	66	1	98	2	6	10	0	1				10		2	D	136 056	356 341	4	R	67	Figueira da Foz	2	44.0	1			4 | 1	1
1166	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	62	1	1	1	4	10	0	1				10		3	C	161 173	374 745	1	U	6	Cantanhede	2	32.6	2			3 | 1	1
1167	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	63	1	98	1	6	10	0	1				10		3	D	220 528	383 629	1	R	203	Oliveira do Hospital	2	63.7	2			3 | 1	1
1168	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	74	1	98	1	6	10	0	1				10		99	D	156 891	373 088	4	R	105	Cantanhede	2	76.6	0			4 | 1	1
1169	3	0	0	0	3	0	0	98	98	98	2	1	98	0	3	90	2	98	98	7	10	0	1				10		1	D	158 090	380 513	2	R	2	Cantanhede	2	50.0	0			4 | 2	1
1170	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	92	1	98	1	2	10	0	1				10		1	B	138 241	351 274	1	U	66	Figueira da Foz	2	26.7	3			4 | 1	1
1171	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	83	1	98	1	6	10	0	1				10		99	D	213 808	372 113	1	R	203	Oliveira do Hospital	2	55.5	0			4 | 1	1
1172	5	0	0	0	5	0	0	4	98	98	2	2	2	0	2	24	2	4	4	3	13		2	50	1	5	12	2	99	D	155 083	383 175	1	R	3	Cantanhede	2	47.5	4			1 | 2	1
1173	2	0	0	0	2	0	0	98	1	98	2	3	1	0	2	75	1	98	1	6	10	0	1				10		1	D	146 911	372 296	1	R	106	Cantanhede	2	93.5	0			4 | 1	1
1174	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	65	2	98	2	1	10	0	1				10		4	B	161 960	375 831	1	U	6	Cantanhede	2	30.8	3			4 | 2	1
1175	3	0	0	0	3	0	0	98	98	98	1			1	3	83	2	98	98	7	10	0	2	85	1	6	10	99	1	D	155 232	382 779	4	R	3	Cantanhede	2	39.2	0			4 | 2	1
1176	5	0	0	0	5	0	0	1	98	98	2	1	1	0	2	62	2	5	3	6	6	1	1				6		99	C	156 891	373 088	4	R	105	Cantanhede	2	40.7	2			3 | 2	1
1177	3	0	0	0	3	0	0	1	1	98	2	1	1	0	3	28	1	3	2	6	12	1	2	55	1	6	6	1	99	C	221 853	374 479	1	R	203	Oliveira do Hospital	2	103.8	2			2 | 1	1
1178	2	0	0	0	2	0	0	1	1	98	2	1	1	0	2	78	1	98	1	7	10	0	1				10		1	D	155 083	383 175	1	R	3	Cantanhede	2	29.3	0			4 | 1	1
1179	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	25	1	1	1	3	7	2	1				7		2	B	175 058	360 233	1	U	301	Coimbra	1	10.8	2			2 | 1	1
1180	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	26	1	1	1	3	7	2	1				7		2	B	173 982	362 502	5	U	330	Coimbra	1	32.8	2			2 | 1	1
1181	2	0	0	0	2	0	0	3	1	98	2	2	2	0	2	31	1	2	2	3	11	2	2	50	2	4	11	2	99	D	147 133	371 943	1	R	106	Cantanhede	2	69.8	2			2 | 1	1
1182	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	50	2	1	1	1	7	2	1				7		3	B	177 504	360 949	1	U	338	Coimbra	1	23.6	3			3 | 2	1
1183	2	0	0	0	2	0	0	2	1	98	2	1	1	0	2	56	1	1	1	6	11	2	1				11		99	D	155 046	383 919	1	R	3	Cantanhede	2	38.1	2			3 | 1	1
1184	5	1	1	0	3	99	99	4	98	98	2	4	4	0	2	55	2	2	2	5	15	2	1				15		3	D	161 782	377 649	4	R	6	Cantanhede	2	30.8	6			3 | 2	1
1185	3	0	0	0	3	0	0	2	98	98	2	2	2	0	3	24	2	1	1	1	13		2	56	2	4	6	1	99	C	174 326	359 100	1	U	307	Coimbra	1	30.6	2			1 | 2	1
1186	2	0	0	0	2	0	0	98	1	98	1			1	2	54	1	1	1	6	14	2	1				14		99	E	136 969	356 039	1	U	67	Figueira da Foz	2	49.7	2			3 | 1	1
1187	1	0	0	0	1	0	0	98	98	98	2	1	98	0	3	75	2	98	98	6	10		1				10		1	D	222 699	376 738	1	U	203	Oliveira do Hospital	2	58.9	2			4 | 2	1
1188	4	0	0	1	3	0	0	2	98	98	2	2	2	0	2	21	2	2	3	1	16	0	2	50	1	4	12	2	99	D	159 956	375 040	1	U	6	Cantanhede	2	50.8	3			1 | 2	1
1189	4	0	0	0	4	0	0	2	98	98	2	2	2	0	2	23	2	98	2	1	13		2	56	1	6	99	99	99	99	176 010	357 612	3	U	321	Coimbra	1	15.6	2			1 | 2	1
1190	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	64	1	1	2	6	6	1	1				6		99	C	155 232	382 779	4	R	3	Cantanhede	2	38.1	1			3 | 1	1
1191	3	0	0	0	3	0	0	98	98	98	1			1	3	73	2	98	98	7	15	0	2	72	1	7	10	99	99	D	136 401	355 445	1	U	67	Figueira da Foz	2	32.9	0			4 | 2	1
1192	5	0	0	0	5	0	0	2	98	98	2	2	2	0	2	24	1	2	2	3	14	2	2	48	2	4	14	2	2	E	147 352	370 323	4	R	106	Cantanhede	2	68.3	2			1 | 1	1
1193	1	0	0	0	1	0	0	98	98	98	1			1	3	82	2	98	98	7	10		1				10		1	D	221 053	379 660	4	R	203	Oliveira do Hospital	2	58.9	2			4 | 2	1
1194	1	0	0	0	1	0	0	98	98	98	1			1	3	82	2	98	98	7	10	0	1				10		99	D	162 217	377 845	2	R	6	Cantanhede	2	30.8	2			4 | 2	1
1195	5	1	0	0	4	0	0	2	1	98	1			1	3	57	2	2	3	6	10	0	1				10		99	D	154 319	371 657	4	R	105	Cantanhede	2	40.7	3			3 | 2	1
1196	1	0	0	0	1	0	0	98	1	98	1			1	3	92	1	98	99	7	10	0	1				10		1	D	153 804	379 715	1	R	3	Cantanhede	2	29.3	0			4 | 1	1
1197	2	0	0	0	2	0	0	1	98	98	1			1	1	54	2	2	2	4	3	2	2	53	1	1	4	1	4	A	174 651	360 540	2	U	303	Coimbra	1	18.6	2			3 | 2	1
1198	3	0	1	0	2	3	2	1	98	98	2	1	1	0	3	58	2	1	1	6	15	0	2	58	1	6	14	2	2	E	147 677	375 853	4	R	106	Cantanhede	2	40.6	2			3 | 2	1
1199	5	0	0	0	5	0	0	1	98	98	2	1	1	0	3	80	2	1	1	7	10	0	1				10		99	D	137 940	355 450	1	U	67	Figueira da Foz	2	32.9	2			4 | 2	1
1200	2	0	0	0	2	0	0	98	1	98	2	1	1	0	3	74	1	98	99	7	10	0	1				10		1	D	155 113	383 882	4	R	3	Cantanhede	2	29.3	2			4 | 1	1
1201	3	0	0	0	3	0	0	98	1	98	1			1	3	43	2	2	1	6	14	2	2	44	1	6	12	1	99	E	220 475	372 620	4	R	203	Oliveira do Hospital	2	58.9	2			2 | 2	1
1202	4	0	0	0	4	0	0	4	2	98	2	2	2	0	2	47	2	2	4	2	9	2	2	53	1	2	99	99	99	99	157 884	381 493	2	R	2	Cantanhede	2	35.9	0			3 | 2	1
1203	2	0	0	0	2	0	0	3	98	1	2	3	3	0	2	32	1	2	2	1	4	1	1				4		99	A	160 754	376 528	1	U	6	Cantanhede	2	50.4	3			2 | 1	1
1204	3	0	0	0	3	0	0	2	98	98	2	4	2	0	2	61	1	2	2	6	3	1	1				3		2	C	175 374	360 266	1	U	302	Coimbra	1	26.1	2			3 | 1	1
1205	3	0	0	0	3	0	0	1	98	98	2	1	1	0	3	82	2	1	1	7	10	0	1				10		2	D	157 716	379 924	4	R	2	Cantanhede	2	50.0	0			4 | 2	1
1206	2	0	0	0	2	0	0	98	98	98	1			1	3	76	2	98	98	7	10		1				10		99	D	143 031	353 330	2	R	63	Figueira da Foz	2	41.7	0			4 | 2	1
1207	1	0	0	0	1	0	0	98	98	98	1			1	3	75	1	98	98	2	10	0	1				10		2	B	138 561	353 741	1	U	65	Figueira da Foz	2	37.3	2			4 | 1	1
1208	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	78	1	98	1	6	10	0	1				10		99	D	156 703	382 084	4	R	2	Cantanhede	2	40.3	0			4 | 1	1
1209	4	0	0	0	4	0	0	3	98	1	2	3	3	0	2	41	2	2	3	4	15	1	2	46	1	4	6	1	3	C	136 468	355 954	1	U	67	Figueira da Foz	2	29.8	0			2 | 2	1
1210	4	2	0	0	2	0	0	1	98	98	2	1	1	0	2	39	2	2	2	3	6	1	2	41	1	3	11	2	4	C	185 445	371 645	4	R	112	Penacova	1	21.5	2			2 | 2	1
1211	4	0	0	0	4	0	0	3	1	98	2	2	2	0	2	20	2	4	4	3	9	2	2	45	1	4	6	1	99	C	227 012	376 722	1	R	203	Oliveira do Hospital	2	127.8	2			1 | 2	1
1212	2	0	0	0	2	0	0	98	98	98	1			1	3	77	1	98	98	6	10	0	1				10		99	D	142 361	353 252	2	R	63	Figueira da Foz	2	55.2	0			4 | 1	1
1213	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	50	1	2	2	3	6	1	1				6		99	B	175 357	368 761	4	U	355	Coimbra	1	20.4	4			3 | 1	1
1214	4	0	0	0	4	0	0	2	1	98	2	2	2	0	3	59	2	2	2	6	10	0	1				10		99	D	154 319	371 657	4	R	105	Cantanhede	2	40.7	0			3 | 2	1
1215	3	0	0	0	3	0	0	1	98	98	2	1	1	0	1	63	2	1	2	6	15		2	66	1	6	10	99	99	D	228 126	374 454	4	R	203	Oliveira do Hospital	2	54.0	2			3 | 2	1
1216	4	0	0	0	4	0	0	2	98	98	2	2	2	0	3	76	2	3	3	6	10	0	1				10		99	D	157 619	381 885	1	U	2	Cantanhede	2	50.0	2			4 | 2	1
1217	6	0	0	1	5	0	0	1	3	98	2	1	1	0	3	16	1	3	2	4	16	0	2	50	1	99	9	2	99	99	160 480	389 634	4	R	102	Cantanhede	2	33.4	2			1 | 1	1
1218	3	0	0	0	3	0	0	2	98	98	2	1	1	0	2	19	2	2	3	3	16	0	2	43	1	5	14	2	99	E	157 728	381 258	2	R	2	Cantanhede	2	34.7	0			1 | 2	1
1219	2	0	0	0	2	0	0	2	98	98	2	2	2	0	3	63	2	98	1	7	10	0	2	63	1	6	10	99	99	D	157 876	381 292	4	R	2	Cantanhede	2	35.9	0			3 | 2	1
1220	1	0	0	0	1	0	0	98	1	98	1			1	2	74	2	1	1	6	10	0	1				10		1	D	140 241	353 956	4	R	63	Figueira da Foz	2	41.7	4			4 | 2	1
1221	4	0	0	0	4	0	0	3	98	98	2	3	3	0	2	26	2	4	4	3	9	2	2	44	2	6	11	2	99	D	160 937	375 566	1	U	6	Cantanhede	2	48.2	2			2 | 2	1
1222	5	1	0	0	4	0	0	2	98	98	2	2	2	0	2	60	2	3	4	5	10		1				10		5	D	219 083	378 253	1	R	203	Oliveira do Hospital	2	54.0	2			3 | 2	1
1223	7	0	0	0	7	0	0	1	2	98	2	1	1	0	2	19	1	3	3	4	14	2	2	50	1	5	14	2	99	E	157 716	379 924	4	R	2	Cantanhede	2	39.3	0			1 | 1	1
1224	4	0	0	0	4	0	0	1	98	98	2	1	1	0	2	23	2	2	3	1	7	2	2	50	1	4	11	2	99	D	160 558	374 463	1	U	6	Cantanhede	2	50.8	2			1 | 2	1
1225	3	0	0	0	3	0	0	2	98	98	2	2	2	0	3	60	2	1	1	6	10	0	2	61	1	6	10	99	99	D	159 494	389 947	4	R	102	Cantanhede	2	32.4	4			3 | 2	1
1226	4	0	0	0	4	0	0	2	98	98	2	1	1	0	2	47	1	4	3	4	14	2	1				14		99	E	142 804	352 897	2	R	63	Figueira da Foz	2	39.6	2			3 | 1	1
1227	5	1	1	0	3	2	4	3	2	98	2	3	3	0	2	40	2	2	3	4	11	2	2	43	1	4	14	2	3	E	149 456	374 768	4	R	105	Cantanhede	2	52.8	2			2 | 2	1
1228	4	0	0	0	4	0	0	4	1	98	2	5	4	0	2	57	2	2	4	6	6	1	2	58	1	6	6	1	99	C	153 850	379 911	4	R	3	Cantanhede	2	40.4	2			3 | 2	1
1229	3	0	0	0	3	0	0	1	98	98	2	1	1	0	2	52	1	2	3	4	11	2	1				11		3	D	147 597	371 944	2	R	106	Cantanhede	2	52.0	0			3 | 1	1
1230	3	0	0	0	3	0	0	1	1	98	2	1	1	0	2	57	2	3	3	4	99	2	1				99		2	99	139 516	354 139	1	U	65	Figueira da Foz	2	37.1	2			3 | 2	1
1231	1	0	0	0	1	0	0	98	98	98	1			1	3	67	2	98	98	7	10	0	1				10		1	D	154 567	384 217	1	R	3	Cantanhede	2	39.2	2			4 | 2	1
1232	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	61	2	1	2	6	14		2	62	1	6	14	2	2	E	157 845	380 210	2	R	2	Cantanhede	2	35.9	2			3 | 2	1
1233	3	0	0	0	3	0	0	98	98	98	1			1	3	84	2	98	98	6	10	0	1				10		1	D	158 255	377 821	4	R	6	Cantanhede	2	30.8	0			4 | 2	1
1234	3	0	1	1	1	1	2	98	98	98	1			1	3	86	2	98	98	7	10	0	1				10		1	D	136 991	356 072	1	U	67	Figueira da Foz	2	32.9	2			4 | 2	1
1235	2	0	0	0	2	0	0	98	98	98	1			1	3	49	2	98	98	7	10		2	52	1	4	10	99	1	C	142 439	352 744	1	R	63	Figueira da Foz	2	33.2	0			3 | 2	1
1236	3	0	0	0	3	0	0	2	1	98	2	3	3	0	2	60	1	3	2	6	14	2	1				14		99	E	164 953	370 228	1	R	9	Cantanhede	2	27.4	2			3 | 1	1
1237	2	0	0	0	2	0	0	1	98	98	2	3	1	0	3	70	2	98	1	6	10		2	70	1	4	10	99	2	C	141 184	353 513	4	R	63	Figueira da Foz	2	41.7	2			4 | 2	1
1238	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	63	1	98	2	4	10	0	1				10		2	C	137 336	354 927	1	U	67	Figueira da Foz	2	49.7	3			3 | 1	1
1239	2	0	0	0	2	0	0	1	1	98	2	1	1	0	3	55	2	98	1	6	6	1	1				6		1	C	152 305	374 434	4	R	105	Cantanhede	2	40.7	0			3 | 2	1
1240	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	36	1	1	1	99	4	1	1				4		99	99	155 232	382 779	4	R	3	Cantanhede	2	40.4	2			2 | 1	1
1241	4	0	0	0	4	0	0	1	98	98	1			1	2	48	1	2	3	4	14		1				14		3	E	141 184	353 513	4	R	63	Figueira da Foz	2	39.6	0			3 | 1	1
1242	2	0	0	0	2	0	0	98	98	98	1			1	3	79	1	98	98	7	10	0	1				10		99	D	155 232	382 779	4	R	3	Cantanhede	2	29.3	1			4 | 1	1
1243	2	0	0	0	2	0	0	98	98	98	1			1	3	90	2	98	98	6	10	0	1				10		1	D	137 468	355 432	1	U	67	Figueira da Foz	2	32.9	2			4 | 2	1
1244	4	0	0	0	4	0	0	3	98	98	2	3	3	0	2	50	2	3	3	6	15	0	2	52	1	6	6	1	99	C	158 439	369 279	4	R	105	Cantanhede	2	40.7	2			3 | 2	1
1245	5	1	0	0	4	0	0	2	98	98	1			1	2	31	2	4	4	4	14	2	2	54	1	6	11	2	99	D	142 804	352 897	1	R	63	Figueira da Foz	2	49.0	2			2 | 2	1
1246	3	0	0	0	3	0	0	3	98	98	2	1	1	0	2	56	1	2	3	3	4	1	1				4		99	A	137 791	354 706	1	U	65	Figueira da Foz	2	43.3	2			3 | 1	1
1247	2	0	0	0	2	0	0	1	98	98	1			1	2	72	1	98	1	1	10	0	1				10		99	B	142 479	353 068	4	R	63	Figueira da Foz	2	55.2	1			4 | 1	1
1248	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	55	2	98	1	6	6	1	1				6		99	C	149 419	372 310	4	R	105	Cantanhede	2	40.7	0			3 | 2	1
1249	3	0	0	0	3	0	0	1	98	98	2	4	1	0	3	57	2	1	1	7	15		2	36	1	3	14	2	99	D	164 900	369 731	2	R	9	Cantanhede	2	16.6	4			3 | 2	1
1250	4	0	0	0	4	0	0	3	98	98	2	3	3	0	2	57	1	4	3	4	14	2	1				14		3	E	147 283	361 537	1	R	128	Figueira da Foz	2	40.8	2			3 | 1	1
1251	6	2	2	0	2	99	99	98	1	98	1			2	3	43	1	2	99	5	11	2	1				11		99	D	142 716	353 062	1	R	63	Figueira da Foz	2	47.3	2			2 | 1	1
1252	5	0	0	0	5	0	0	2	3	98	2	3	3	0	2	24	1	3	3	3	14	2	2	60	1	4	6	1	99	C	153 086	375 906	4	R	105	Cantanhede	2	72.0	2			1 | 1	1
1253	2	0	0	0	2	0	0	98	98	98	1			1	3	81	2	98	98	6	10	0	2	86	1	6	10	99	1	D	138 457	353 754	1	U	65	Figueira da Foz	2	36.2	0			4 | 2	1
1254	2	0	0	0	2	0	0	2	98	98	2	2	2	0	3	64	2	98	1	6	10		2	66	1	6	10	99	1	D	164 993	369 765	4	R	9	Cantanhede	2	16.6	0			3 | 2	1
1255	5	1	1	0	3	3	4	1	98	98	2	6	1	0	2	69	2	2	3	6	10	0	1				10		1	D	156 320	377 713	4	R	6	Cantanhede	2	30.8	1			4 | 2	1
1256	1	0	0	0	1	0	0	98	98	98	1			1	3	79	2	98	98	7	10		1				10		1	D	142 479	353 068	4	R	63	Figueira da Foz	2	41.7	2			4 | 2	1
1257	3	0	0	0	3	0	0	2	98	98	2	1	1	0	3	76	2	1	1	7	10		1				10		99	D	155 396	380 722	4	R	2	Cantanhede	2	50.0	0			4 | 2	1
1258	5	0	0	1	4	0	0	2	98	98	2	2	2	0	2	23	1	3	3	3	14	2	2	45	1	99	11	2	99	99	145 902	363 188	4	R	128	Figueira da Foz	2	70.8	2			1 | 1	1
1259	1	0	0	0	1	0	0	98	98	98	1			1	3	52	2	98	98	6	10		1				10		99	D	142 479	353 068	4	R	63	Figueira da Foz	2	33.2	2			3 | 2	1
1260	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	75	1	98	1	7	10		1				10		99	D	160 231	383 354	4	R	102	Cantanhede	2	73.2	0			4 | 1	1
1261	2	0	0	0	2	0	0	2	98	98	2	1	1	0	2	54	2	1	2	6	15	0	2	57	1	6	4	1	99	C	154 997	384 282	2	R	3	Cantanhede	2	40.4	0			3 | 2	1
1262	4	0	0	0	4	0	0	3	1	98	2	1	1	0	2	39	1	1	4	2	16	0	2	72	1	1	10	99	99	B	155 232	382 779	4	R	3	Cantanhede	2	40.4	2			2 | 1	1
1263	4	2	0	0	2	0	0	2	98	98	2	2	2	0	2	36	2	2	2	1	7	2	1				7		4	B	137 038	355 886	1	U	67	Figueira da Foz	2	29.8	2			2 | 2	1
1264	3	1	0	0	2	0	0	2	1	98	2	2	2	0	2	30	2	2	2	3	11	2	2	28	1	3	11	2	3	C	160 993	371 694	4	R	105	Cantanhede	2	52.8	0			2 | 2	1
1265	1	0	0	0	1	0	0	98	98	98	1			1	3	82	2	98	98	7	10		1				10		1	D	163 809	371 478	4	R	9	Cantanhede	2	36.2	0			4 | 2	1
1266	5	0	0	0	5	0	0	1	98	98	2	1	1	0	2	22	2	3	1	3	14	2	2	57	1	6	14	2	99	E	142 134	353 431	1	R	63	Figueira da Foz	2	47.3	2			1 | 2	1
1267	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	68	2	98	1	4	10	0	2	64	1	2	10	99	2	B	137 156	355 324	4	U	67	Figueira da Foz	2	32.9	4			4 | 2	1
1268	2	0	0	0	2	0	0	1	1	98	2	1	1	0	2	67	1	98	1	6	10	0	1				10		99	D	155 316	377 771	4	R	6	Cantanhede	2	45.6	2			4 | 1	1
1269	1	0	0	0	1	0	0	98	98	98	1			1	3	83	2	98	98	7	10		1				10		99	D	142 610	352 889	1	R	63	Figueira da Foz	2	41.7	0			4 | 2	1
1270	4	1	1	0	2	3	2	1	98	98	2	1	1	0	3	63	2	1	1	7	14		1				14		1	E	157 716	379 924	4	R	2	Cantanhede	2	35.9	0			3 | 2	1
1271	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	24	2	1	1	3	7	2	1				7		1	B	143 891	364 857	4	R	128	Figueira da Foz	2	62.2	0			1 | 2	1
1272	2	0	0	0	2	0	0	1	98	98	2	4	1	0	2	74	2	98	2	6	10	0	2	77	1	4	10	99	99	C	138 467	354 592	1	U	65	Figueira da Foz	2	36.2	0			4 | 2	1
1273	2	0	0	0	2	0	0	1	98	98	2	6	1	0	2	74	2	98	2	6	10	0	2	77	1	4	10	99	99	C	138 467	354 592	1	U	65	Figueira da Foz	2	36.2	0			4 | 2	1
1274	2	0	0	0	2	0	0	1	98	98	2	2	1	0	2	71	1	98	1	6	10	0	1				10		1	D	158 894	382 010	4	R	2	Cantanhede	2	40.3	2			4 | 1	1
1275	2	0	0	0	2	0	0	98	98	98	1			1	3	78	2	98	98	7	10		2	83	1	7	10	99	99	D	153 564	379 386	4	R	3	Cantanhede	2	39.2	0			4 | 2	1
1276	3	0	0	0	3	0	0	3	98	1	2	4	3	0	2	24	1	2	3	1	13		2	54	2	2	7	2	5	B	142 134	353 431	2	R	63	Figueira da Foz	2	53.5	2			1 | 1	1
1277	2	0	0	0	2	0	0	1	1	98	1			1	2	55	1	1	1	6	10	0	1				10		99	D	146 533	362 094	4	R	128	Figueira da Foz	2	40.8	2			3 | 1	1
1278	8	0	0	0	8	0	0	4	3	98	2	1	1	0	3	29	2	3	3	7	15		2	70	1	99	99	99	99	99	154 811	384 340	2	R	3	Cantanhede	2	29.5	0			2 | 2	1
1279	2	0	0	0	2	0	0	1	1	98	2	1	1	0	3	27	2	2	1	5	4	1	2	36	1	5	14	2	2	E	148 847	358 645	2	R	128	Figueira da Foz	2	32.3	0			2 | 2	1
1280	4	0	0	0	4	0	0	4	3	98	2	4	4	0	2	25	2	4	4	1	4	1	2	53	1	3	12	1	99	D	153 086	375 906	4	R	105	Cantanhede	2	52.8	2			2 | 2	1
1281	3	0	0	0	3	0	0	2	98	98	1			1	2	25	1	3	2	4	14	2	2	48	1	6	11	2	4	D	174 550	381 544	2	R	109	Anadia	2	71.9	2			2 | 1	1
1282	2	0	0	0	2	0	0	98	98	98	1			1	3	67	1	2	98	7	10	0	1				10		1	D	198 667	356 860	4	R	213	Góis	2	47.8	0			4 | 1	1
1283	5	0	0	0	5	0	0	3	1	98	2	3	1	0	2	60	2	4	3	3	14	2	2	66	1	7	10	2	5	D	198 541	356 892	4	R	213	Góis	2	24.9	1			3 | 2	1
1284	6	1	0	0	5	0	0	2	2	98	2	2	2	0	2	48	1	3	3	6	12	1	1				12		99	E	171 287	384 032	2	R	14	Anadia	2	37.0	2			3 | 1	1
1285	3	0	0	0	3	0	0	3	98	98	1			1	2	50	2	3	3	6	14	2	1				14		2	E	182 604	355 876	2	R	34	Miranda do Corvo	2	40.9	2			3 | 2	1
1286	4	0	0	0	4	0	0	3	98	98	2	3	3	0	2	39	2	2	3	6	6	1	2	46	1	5	6	1	99	C	193 815	374 416	2	R	113	Penacova	2	48.9	1			2 | 2	1
1287	1	0	0	0	1	0	0	98	98	98	1			1	3	77	2	98	98	7	10	0	1				10		1	D	181 695	356 694	4	R	34	Miranda do Corvo	2	58.0	0			4 | 2	1
1288	3	0	0	0	3	0	0	1	98	98	1			1	3	69	2	2	2	7	10	0	2	30	1	6	14	2	99	E	195 316	373 668	4	R	113	Penacova	2	31.8	0			4 | 2	1
1289	1	0	0	0	1	0	0	98	1	98	1			1	3	59	2	1	99	6	10	0	1				10		1	D	164 884	347 769	4	R	42	Condeixa-a-Nova	2	25.3	2			3 | 2	1
1290	3	0	0	0	3	0	0	1	1	98	2	1	1	0	2	31	2	1	1	6	10		2	33	1	4	14	2	99	E	189 042	350 196	4	R	32	Lousã	2	35.2	0			2 | 2	1
