Zone 44
02:00-03:00	46
03:00-04:00	73
04:00-05:00	0
05:00-06:00	51
06:00-07:00	48
07:00-08:00	476
08:00-09:00	1565
09:00-10:00	939
10:00-11:00	931
11:00-12:00	346
12:00-13:00	415
13:00-14:00	1060
14:00-15:00	709
15:00-16:00	794
16:00-17:00	937
17:00-18:00	1133
18:00-19:00	1174
19:00-20:00	649
20:00-21:00	398
21:00-22:00	130
22:00-23:00	209
23:00-24:00	123
24:00-25:00	38
Zone 315
00:00-01:00	232
01:00-02:00	54
02:00-03:00	89
03:00-04:00	39
04:00-05:00	0
05:00-06:00	28
06:00-07:00	45
07:00-08:00	456
08:00-09:00	3080
09:00-10:00	1989
10:00-11:00	918
11:00-12:00	577
12:00-13:00	1258
13:00-14:00	1556
14:00-15:00	1684
15:00-16:00	1265
16:00-17:00	1359
17:00-18:00	2577
18:00-19:00	3352
19:00-20:00	2005
20:00-21:00	1129
21:00-22:00	700
22:00-23:00	650
23:00-24:00	701
24:00-25:00	119
Zone 359
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	0
08:00-09:00	290
09:00-10:00	97
10:00-11:00	152
11:00-12:00	17
12:00-13:00	17
13:00-14:00	13
14:00-15:00	67
15:00-16:00	48
16:00-17:00	36
17:00-18:00	103
18:00-19:00	134
19:00-20:00	147
20:00-21:00	104
21:00-22:00	0
22:00-23:00	13
23:00-24:00	0
24:00-25:00	0
Zone 316
00:00-01:00	0
01:00-02:00	0
02:00-03:00	29
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	29
07:00-08:00	80
08:00-09:00	481
09:00-10:00	300
10:00-11:00	241
11:00-12:00	163
12:00-13:00	220
13:00-14:00	242
14:00-15:00	149
15:00-16:00	94
16:00-17:00	266
17:00-18:00	291
18:00-19:00	277
19:00-20:00	280
20:00-21:00	114
21:00-22:00	118
22:00-23:00	29
23:00-24:00	89
24:00-25:00	0
Zone 317
00:00-01:00	0
01:00-02:00	28
02:00-03:00	50
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	369
08:00-09:00	792
09:00-10:00	603
10:00-11:00	332
11:00-12:00	220
12:00-13:00	185
13:00-14:00	567
14:00-15:00	506
15:00-16:00	335
16:00-17:00	384
17:00-18:00	1060
18:00-19:00	807
19:00-20:00	393
20:00-21:00	215
21:00-22:00	134
22:00-23:00	156
23:00-24:00	35
24:00-25:00	0
Zone 318
00:00-01:00	23
01:00-02:00	39
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	167
08:00-09:00	1165
09:00-10:00	1081
10:00-11:00	447
11:00-12:00	171
12:00-13:00	335
13:00-14:00	473
14:00-15:00	667
15:00-16:00	409
16:00-17:00	511
17:00-18:00	863
18:00-19:00	1252
19:00-20:00	449
20:00-21:00	251
21:00-22:00	106
22:00-23:00	241
23:00-24:00	52
24:00-25:00	53
Zone 319
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	129
08:00-09:00	558
09:00-10:00	204
10:00-11:00	222
11:00-12:00	106
12:00-13:00	0
13:00-14:00	138
14:00-15:00	117
15:00-16:00	157
16:00-17:00	75
17:00-18:00	395
18:00-19:00	246
19:00-20:00	244
20:00-21:00	118
21:00-22:00	38
22:00-23:00	72
23:00-24:00	88
24:00-25:00	0
Zone 53
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	60
08:00-09:00	0
09:00-10:00	0
10:00-11:00	0
11:00-12:00	0
12:00-13:00	78
13:00-14:00	138
14:00-15:00	60
15:00-16:00	120
16:00-17:00	0
17:00-18:00	270
18:00-19:00	0
19:00-20:00	0
20:00-21:00	74
21:00-22:00	0
22:00-23:00	74
23:00-24:00	0
24:00-25:00	0
Zone 54
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	62
08:00-09:00	188
09:00-10:00	45
10:00-11:00	0
11:00-12:00	98
12:00-13:00	45
13:00-14:00	0
14:00-15:00	70
15:00-16:00	118
16:00-17:00	160
17:00-18:00	90
18:00-19:00	70
19:00-20:00	20
20:00-21:00	0
21:00-22:00	0
22:00-23:00	0
23:00-24:00	0
24:00-25:00	0
Zone 19
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	0
08:00-09:00	0
09:00-10:00	52
10:00-11:00	29
11:00-12:00	0
12:00-13:00	0
13:00-14:00	0
14:00-15:00	29
15:00-16:00	0
16:00-17:00	0
17:00-18:00	60
18:00-19:00	52
19:00-20:00	0
20:00-21:00	0
21:00-22:00	0
22:00-23:00	29
23:00-24:00	0
24:00-25:00	0
Zone 360
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	22
07:00-08:00	79
08:00-09:00	328
09:00-10:00	185
10:00-11:00	82
11:00-12:00	78
12:00-13:00	88
13:00-14:00	54
14:00-15:00	86
15:00-16:00	65
16:00-17:00	82
17:00-18:00	193
18:00-19:00	210
19:00-20:00	148
20:00-21:00	56
21:00-22:00	29
22:00-23:00	0
23:00-24:00	18
24:00-25:00	0
Zone 361
00:00-01:00	35
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	35
07:00-08:00	81
08:00-09:00	1021
09:00-10:00	765
10:00-11:00	394
11:00-12:00	389
12:00-13:00	266
13:00-14:00	384
14:00-15:00	158
15:00-16:00	347
16:00-17:00	343
17:00-18:00	457
18:00-19:00	497
19:00-20:00	61
20:00-21:00	26
21:00-22:00	64
22:00-23:00	38
23:00-24:00	0
24:00-25:00	35
Zone 362
00:00-01:00	112
01:00-02:00	89
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	23
07:00-08:00	196
08:00-09:00	544
09:00-10:00	82
10:00-11:00	207
11:00-12:00	143
12:00-13:00	0
13:00-14:00	283
14:00-15:00	481
15:00-16:00	175
16:00-17:00	303
17:00-18:00	744
18:00-19:00	627
19:00-20:00	314
20:00-21:00	0
21:00-22:00	122
22:00-23:00	39
23:00-24:00	186
24:00-25:00	82
Zone 320
00:00-01:00	174
01:00-02:00	38
02:00-03:00	0
03:00-04:00	63
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	393
08:00-09:00	1293
09:00-10:00	1574
10:00-11:00	904
11:00-12:00	501
12:00-13:00	960
13:00-14:00	1240
14:00-15:00	1144
15:00-16:00	1081
16:00-17:00	818
17:00-18:00	1667
18:00-19:00	2216
19:00-20:00	1139
20:00-21:00	668
21:00-22:00	377
22:00-23:00	419
23:00-24:00	288
24:00-25:00	111
Zone 364
00:00-01:00	0
01:00-02:00	284
02:00-03:00	78
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	50
07:00-08:00	63
08:00-09:00	770
09:00-10:00	223
10:00-11:00	90
11:00-12:00	143
12:00-13:00	59
13:00-14:00	222
14:00-15:00	104
15:00-16:00	138
16:00-17:00	52
17:00-18:00	550
18:00-19:00	447
19:00-20:00	228
20:00-21:00	0
21:00-22:00	0
22:00-23:00	128
23:00-24:00	39
24:00-25:00	0
Zone 321
00:00-01:00	50
01:00-02:00	50
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	206
08:00-09:00	1964
