Inq	Viagem	P1-Iniciou a viagem em casa	Origem_X	Origem_Y	Origem_Georef	Origem_Tipo	Origem_Zona	Origem_Conc	P3-Motivo da viagem	P4-Viagem terminou em casa	Destino_X	Destino_Y	Destino_Georef	Destino_Tipo	Destino_Zona	Destino_Conc	Hora de Inicio	Hora de Fim	Duração	P6-Mudou alguma vez de modo de transporte	P6_Vezes que mudou de modo de transporte	P9-Modo de transporte utilizado para chegar ao destino	Modo de transporte agregado	P10-Local de estacionamento	P11_a-Preço pago pelo estacionamento (base diária)	P11_b-Preço pago pelo estacionamento (base mensal)	P12-Automóvel disponível	P13_a-Primeira Razão da escolha do modo a pé / TC	P13_b-segunda Razão da escolha do modo a pé / TC	P.14-Título de transporte	P.14a-Tipo de passe	Classifica Companhia	P15_a-Fez a viagem sempre acompanhado	P15_b-Fez algum desvio ao seu percurso por ir acompanhado	P15_c_Frequencia_Viagem	Tipo de inquérito	Zona_Residencia	Coeficientes Expansão Total	Hora de Inicio	Hora de Fim	Duração	Distancia	Viagens	Velocidades
1603	1	1	178997.46	379544.13	4	R	110	Mealhada	1	2	173172.14	364686.44	4	R	334	Coimbra	09:30	9:45	00:15	1	0	3	TI	1								1			1	2	110	52.5	570	585	15	16	2	63.84
1603	2	2	173172.14	364686.44	4	R	334	Coimbra	3	1	178997.46	379544.13	4	R	110	Mealhada	17:00	17:20	00:20	1	0	3	TI	1								1			1	2	110	52.5	1 020	1 040	20	16	2	47.88
1604	1	1	172931.4	379047.7	2	U	18	Mealhada	7	2	173242.53	379814.29	3	U	18	Mealhada	08:15	08:25	00:10	1	0	3	TI	1								2	1	2	1	2	18	23.3	495	505	10	1	4	4.96
1604	2	2	173242.53	379814.29	3	U	18	Mealhada	3	1	172931.4	379047.7	2	U	18	Mealhada	08:25	08:35	00:10	1	0	3	TI	1								1			1	2	18	23.3	505	515	10	1	4	4.96
1604	3	1	172931.4	379047.7	2	U	18	Mealhada	10	2	179174.83	379534.39	3	R	110	Mealhada	10:15	10:30	00:15	1	0	3	TI	1								1			2	2	18	23.3	615	630	15	6	4	25.05
1604	4	2	179174.83	379534.39	3	R	110	Mealhada	3	1	172931.4	379047.7	2	U	18	Mealhada	11:20	11:35	00:15	1	0	3	TI	5								1			2	2	18	23.3	680	695	15	6	4	25.05
1605	1	1	190318.6	349544.44	4	U	32	Lousã	1	2	187087.98	366875.36	3	U	24	Penacova	08:30	9:00	00:30	1	0	4	TI	3								4	1	2	1	1	32	48.2	510	540	30	18	2	35.26
1605	2	2	187087.98	366875.36	3	U	24	Penacova	3	1	190318.6	349544.44	4	U	32	Lousã	20:30	21:00	00:30	1	0	4	TI	99								4	1		1	1	32	48.2	1 230	1 260	30	18	2	35.26
1607	1	1	187165.46	366265.54	2	U	24	Penacova	1	2	184282.21	365706.15	3	U	23	Penacova	16:00	16:07	00:07	1	0	3	TI	5								1			1	2	24	43.8	960	967	7	3	2	25.17
1607	2	2	184282.21	365706.15	3	U	23	Penacova	3	1	187165.46	366265.54	2	U	24	Penacova	09:00	9:07	00:07	1	0	3	TI	5								1			1	2	24	43.8	540	547	7	3	2	25.17
1610	1	2	113373.37	201034.84	3	U	240	Lisboa	3	1	172787.45	378643.04	2	U	18	Mealhada	00:00	3:00	03:00	1	0	17	TC				1	1	3	2		4	1	2	3	2	18	23.3	1 440	180	180	187	1	62.43
1611	1	1	187846.51	367065.79	2	U	24	Penacova	1	2	187050.62	367234.68	3	U	24	Penacova	11:00	11:15	00:15	1	0	4	TI	1								4	1	2	1	2	24	15	660	675	15	1	2	3.25
1611	2	2	187050.62	367234.68	3	U	24	Penacova	3	1	187846.51	367065.79	2	U	24	Penacova	22:30	22:45	00:15	1	0	4	TI	5								4	1		1	2	24	15	1 350	1 365	15	1	2	3.25
1612	1	1	185664.71	368311.98	4	R	24	Penacova	6	2	176837.89	359429.74	3	U	315	Coimbra	20:00	20:15	00:15	1	0	3	TI	1								4	1	2	2	2	24	15	1 200	1 215	15	13	3	50.09
1612	2	2	176837.89	359429.74	3	U	315	Coimbra	6	2	176625.55	359606.84	3	U	315	Coimbra	21:30	21:35	00:05	1	0	1	Pé				1	8	7			4	1		2	2	24	15	1 290	1 295	5	0	3	3.32
1612	3	2	176625.55	359606.84	3	U	315	Coimbra	3	1	185664.71	368311.98	4	R	24	Penacova	23:00	23:20	00:20	1	0	4	TI	5								4	1	2	2	2	24	15	1 380	1 400	20	13	3	37.65
1613	1	2	146407.09	399295.85	4	R	228	Vagos	11	2	174304.39	360758.41	2	U	303	Coimbra	10:00	10:35	0:35	1	0	3	TI	1								1			3	2	113	23.3	600	635	35	48	4	81.56
1613	2	2	174304.39	360758.41	2	U	303	Coimbra	1	2	200511.34	371390.84	6	R	113	Penacova	11:00	11:35	00:35	1	0	3	TI	5								1			3	2	113	23.3	660	695	35	28	4	48.48
1613	3	2	200511.34	371390.84	6	R	113	Penacova	11	2	206700.51	360884.43	3	U	204	Arganil	14:30	14:50	00:20	1	0	3	TI	1								1			2	2	113	23.3	870	890	20	12	4	36.58
1613	4	2	206700.51	360884.43	3	U	204	Arganil	3	1	200385.9	371211.15	1	R	113	Penacova	17:00	17:00	0:00	1	0	3	TI	1	0	0						1			2	2	113	23.3	1 020	1 020	0	12	4	0
1614	1	1	171637.48	377516.97	2	U	19	Mealhada	2	2	176474.42	360528.16	2	U	313	Coimbra	07:30	08:00	0:30	1	0	3	TI	1								1			1	2	19	52	450	480	30	18	2	35.33
1614	2	2	176474.42	360528.16	2	U	313	Coimbra	3	1	171637.48	377516.97	2	U	19	Mealhada	16:00	16:30	0:30	1	0	3	TI	5								1			1	2	19	52	960	990	30	18	2	35.33
1615	1	1	172787.45	378643.04	2	U	18	Mealhada	1	2	173223.07	375961.82	3	U	21	Mealhada	07:00	7:05	00:05	1	0	2	TI	5								1			1	2	18	32.6	420	425	5	3	2	32.6
1615	2	2	173223.07	375961.82	3	U	21	Mealhada	3	1	172787.45	378643.04	2	U	18	Mealhada	16:00	16:05	00:05	1	0	2	TI	5								1			1	2	18	32.6	960	965	5	3	2	32.6
1617	1	1	171046.69	369766.85	2	U	111	Mealhada	10	2	174571.96	360513.19	3	U	303	Coimbra	17:45	18:15	0:30	1	0	3	TI	6	0.90							3	1	2	3	2	111	49	1 065	1 095	30	10	3	19.8
1617	2	2	174571.96	360513.19	3	U	303	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	19:05	19:20	0:15	1	0	3	TI	5								3	2		3	2	111	49	1 145	1 160	15	2	3	7.48
1617	3	2	176223.45	361388.84	3	U	312	Coimbra	3	1	171046.69	369766.85	2	U	111	Mealhada	20:25	20:45	0:20	1	0	3	TI	1								3	2	2	3	2	111	49	1 225	1 245	20	10	3	29.55
1618	1	1	200503.75	371775.94	2	R	113	Penacova	4	2	176522.2	358440.9	3	U	320	Coimbra	10:00	10:20	00:20	1	0	3	TI	5								1			3	2	113	28.6	600	620	20	27	2	82.32
1618	2	2	176522.2	358440.9	3	U	320	Coimbra	3	1	200503.75	371775.94	2	R	113	Penacova	11:30	11:50	00:20	1	0	3	TI	5								1			3	2	113	28.6	690	710	20	27	2	82.32
1620	1	1	174107.34	378406.3	2	R	18	Mealhada	4	2	174258.66	379296.58	3	U	18	Mealhada	18:30	18:45	00:15	1	0	2	TI	3								1			2	2	18	32.6	1 110	1 125	15	1	2	3.61
1620	2	2	174258.66	379296.58	3	U	18	Mealhada	3	1	174107.34	378406.3	2	R	18	Mealhada	19:00	19:15	00:15	1	0	2	TI	5								1			2	2	18	32.6	1 140	1 155	15	1	2	3.61
1622	1	1	173044.51	378925.81	2	U	18	Mealhada	9	2	174722.99	360448.02	2	U	303	Coimbra	15:30	16:15	00:45	1	0	11	TC				2			2		1			3	2	18	32.3	930	975	45	19	2	24.74
1622	2	2	174722.99	360448.02	2	U	303	Coimbra	3	1	173044.51	378925.81	2	U	18	Mealhada	18:46	19:15	00:29	1	0	11	TC				2			2		1			3	2	18	32.3	1 126	1 155	29	19	2	38.39
1623	1	1	184831.58	369236.72	2	U	24	Penacova	2	2	186973.72	367146.35	3	U	24	Penacova	07:35	7:45	00:10	1	0	15	TC				1	2	13	3	3	1			1	2	24	31.8	455	465	10	3	2	17.96
1623	2	2	186973.72	367146.35	3	U	24	Penacova	3	1	184831.58	369236.72	2	U	24	Penacova	13:30	13:40	00:10	1	0	15	TC				1	99	99	3	3	1			1	2	24	31.8	810	820	10	3	2	17.96
1624	1	1	187429.54	366885.46	1	U	24	Penacova	4	2	167943.2	358262.26	3	U	347	Coimbra	15:30	15:45	00:15	1	0	3	TI	5								1			2	2	24	41.2	930	945	15	21	2	85.24
1624	2	2	167943.2	358262.26	3	U	347	Coimbra	3	1	187429.54	366885.46	1	U	24	Penacova	19:15	19:30	00:15	1	0	3	TI	5								1			2	2	24	41.2	1 155	1 170	15	21	2	85.24
1626	1	1	200503.75	371775.94	2	R	113	Penacova	1	2	173127.94	370829.74	3	R	111	Mealhada	10:30	10:45	0:15	1	0	3	TI	1								1			1	2	113	48.9	630	645	15	27	4	109.57
1626	2	2	173127.94	370829.74	3	R	111	Mealhada	3	1	200503.75	371775.94	2	R	113	Penacova	15:30	15:45	0:15	1	0	3	TI	5								1			1	2	113	48.9	930	945	15	27	4	109.57
1626	3	1	200503.75	371775.94	2	R	113	Penacova	1	2	173127.94	370829.74	3	R	111	Mealhada	18:15	18:30	0:15	1	0	3	TI	1								1			1	2	113	48.9	1 095	1 110	15	27	4	109.57
1626	4	2	173127.94	370829.74	3	R	111	Mealhada	3	1	200503.75	371775.94	2	R	113	Penacova	23:30	23:45	0:15	1	0	3	TI	5								1			1	2	113	48.9	1 410	1 425	15	27	4	109.57
1627	1	1	187420.1	366903.3	2	U	24	Penacova	6	2	188118.82	366884.89	7	U	24	Penacova	15:00	15:10	00:10	1	0	1	Pé				1	10	99			1			1	2	24	21.2	900	910	10	1	2	4.19
1627	2	2	188118.82	366884.89	7	U	24	Penacova	3	1	187420.1	366903.3	2	U	24	Penacova	17:00	17:10	00:10	1	0	1	Pé				1	8	5			1			1	2	24	21.2	1 020	1 030	10	1	2	4.19
1629	1	1	186654.97	365184.5	2	R	23	Penacova	1	2	187164.68	366308.09	3	U	24	Penacova	08:45	9:00	00:15	1	0	3	TI	1								3	2	2	1	2	23	39.8	525	540	15	1	2	4.94
1629	2	2	187164.68	366308.09	3	U	24	Penacova	3	1	186654.97	365184.5	2	R	23	Penacova	17:00	17:15	0:15	1	0	3	TI	1								2	2		1	2	23	39.8	1 020	1 035	15	1	2	4.94
1630	1	1	174455.75	376893.24	4	R	20	Mealhada	9	2	176223.45	361388.84	3	U	312	Coimbra	09:00	9:30	00:30	1	0	4	TI	1								4	99	99	2	2	20	30.7	540	570	30	16	2	31.21
1630	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	174455.75	376893.24	4	R	20	Mealhada	12:00	12:30	00:30	1	0	4	TI	1								4	1		2	2	20	30.7	720	750	30	16	2	31.21
1631	1	1	172802.16	379064.33	5	U	18	Mealhada	1	2	172811.13	378846.53	3	U	18	Mealhada	08:20	09:00	0:40	1	0	1	Pé				1	7	99			1			1	2	18	32.6	500	540	40	0	2	0.33
1631	2	2	172811.13	378846.53	3	U	18	Mealhada	3	1	172802.16	379064.33	5	U	18	Mealhada	17:00	17:10	0:10	1	0	1	Pé				1	7	99			1			1	2	18	32.6	1 020	1 030	10	0	2	1.31
1632	1	1	187159.58	365924.64	1	R	24	Penacova	7	2	186973.72	367146.35	3	U	24	Penacova	14:45	14:55	00:10	1	0	1	Pé				2					1			1	2	24	15	885	895	10	1	2	7.41
1632	2	2	186973.72	367146.35	3	U	24	Penacova	3	1	187159.58	365924.64	1	R	24	Penacova	15:45	15:55	00:10	1	0	1	Pé				2					3	1		1	2	24	15	945	955	10	1	2	7.41
1633	1	1	184057.6	364711.4	1	R	23	Penacova	1	2	174346.56	360565.61	3	U	303	Coimbra	07:50	8:20	00:30	1	0	15	TC				2			2		1			2	2	23	28.2	470	500	30	11	2	21.12
1633	2	2	174346.56	360565.61	3	U	303	Coimbra	3	1	184057.6	364711.4	1	R	23	Penacova	18:15	18:45	00:30	1	0	15	TC				2			2		1			2	2	23	28.2	1 095	1 125	30	11	2	21.12
1634	1	1	200503.75	371775.94	2	R	113	Penacova	1	2	179461.87	379263	3	U	110	Mealhada	08:00	08:10	0:10	1	0	16	TC				2					1			1	2	113	28.6	480	490	10	22	2	134.01
1634	2	2	179461.87	379263	3	U	110	Mealhada	3	1	200503.75	371775.94	2	R	113	Penacova	20:00	20:15	0:15	1	0	16	TC				2					1			1	2	113	28.6	1 200	1 215	15	22	2	89.34
1635	1	1	170054.06	382182.26	2	R	16	Mealhada	4	2	173156.93	378285.98	3	U	18	Mealhada	15:00	15:10	00:10	1	0	3	TI	3								1			3	2	16	42.4	900	910	10	5	2	29.89
1635	2	2	173156.93	378285.98	3	U	18	Mealhada	3	1	170054.06	382182.26	2	R	16	Mealhada	16:00	16:10	00:10	1	0	3	TI	5								1			3	2	16	42.4	960	970	10	5	2	29.89
1636	1	1	189288.38	366309.59	4	R	24	Penacova	2	2	186973.72	367146.35	3	U	24	Penacova	08:00	8:10	00:10	1	0	4	TI	99								4	1	2	1	2	24	31.8	480	490	10	2	2	14.77
1636	2	2	186973.72	367146.35	3	U	24	Penacova	3	1	189288.38	366309.59	4	R	24	Penacova	13:30	13:40	00:10	1	0	4	TI	1								4	1		1	2	24	31.8	810	820	10	2	2	14.77
1637	1	1	168804.55	379611.39	2	R	103	Cantanhede	10	2	168372.18	376993.07	4	R	104	Cantanhede	08:30	08:50	00:20	1	0	21	Outros	99								1			3	2	103	51.3	510	530	20	3	2	7.96
1637	2	2	168372.18	376993.07	4	R	104	Cantanhede	3	1	168804.55	379611.39	2	R	103	Cantanhede	09:15	09:35	00:20	1	0	21	Outros	99								1			3	2	103	51.3	555	575	20	3	2	7.96
1638	1	1	178652.38	368794.02	4	R	22	Penacova	1	2	176223.45	361388.84	3	U	312	Coimbra	07:00	7:25	00:25	1	0	3	TI	1								4	1	2	1	2	22	39.3	420	445	25	8	2	18.7
1638	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	178652.38	368794.02	4	R	22	Penacova	18:00	18:25	00:25	1	0	3	TI	1								4	1		1	2	22	39.3	1 080	1 105	25	8	2	18.7
1639	1	1	185592.1	368375.84	2	R	24	Penacova	1	2	185703.41	368179.48	3	R	24	Penacova	08:30	8:40	00:10	1	0	1	Pé				2					1			1	2	24	15	510	520	10	0	2	1.35
1639	2	2	185703.41	368179.48	3	R	24	Penacova	3	1	185592.1	368375.84	2	R	24	Penacova	11:00	11:10	00:10	1	0	1	Pé				2					1			1	2	24	15	660	670	10	0	2	1.35
1641	1	1	187600.52	366504.73	2	U	24	Penacova	1	2	188682.23	367193.43	3	R	24	Penacova	07:30	8:30	01:00	1	0	3	TI	1								7	2	2	1	2	24	36.5	450	510	60	1	2	1.28
1641	2	2	188682.23	367193.43	3	R	24	Penacova	3	1	187600.52	366504.73	2	U	24	Penacova	18:00	18:30	00:30	1	0	3	TI	1								4	2		1	2	24	36.5	1 080	1 110	30	1	2	2.56
1643	1	1	187600.52	366504.73	2	U	24	Penacova	9	2	187238.69	366450.12	3	U	24	Penacova	08:30	8:35	00:05	1	0	4	TI	5								4	1	2	2	2	24	15	510	515	5	0	2	4.39
1643	2	2	187238.69	366450.12	3	U	24	Penacova	3	1	187600.52	366504.73	2	U	24	Penacova	13:00	13:05	00:05	1	0	4	TI	1								4	1		2	2	24	15	780	785	5	0	2	4.39
1644	1	1	175633.0046	360641.0047	1	U	308	Coimbra	9	2	175597.84	360002.79	2	U	302	Coimbra	16:00	16:25	00:25	1	0	12	TC				1	2	1	3		1			2	1	308	16.7	960	985	25	1	2	1.53
1644	2	2	175597.84	360002.79	2	U	302	Coimbra	3	1	175633.0046	360641.0047	1	U	308	Coimbra	18:30	18:40	00:10	1	0	12	TC				1	3	1	3		4	1		2	1	308	16.7	1 110	1 120	10	1	2	3.84
1645	1	1	187331.67	366884.27	4	U	24	Penacova	1	2	187725.68	366857.36	3	U	24	Penacova	08:00	8:05	00:05	1	0	3	TI	5								1			1	2	24	41.2	480	485	5	0	5	4.74
1645	2	2	187725.68	366857.36	3	U	24	Penacova	7	2	186973.72	367146.35	3	U	24	Penacova	08:50	9:00	00:10	1	0	3	TI	1								3	1		1	2	24	41.2	530	540	10	1	5	4.83
1645	3	2	186973.72	367146.35	3	U	24	Penacova	1	2	187725.68	366857.36	3	U	24	Penacova	09:05	9:10	00:05	1	0	3	TI	5								1			1	2	24	41.2	545	550	5	1	5	9.67
1645	4	2	187725.68	366857.36	3	U	24	Penacova	7	2	186973.72	367146.35	3	U	24	Penacova	17:30	17:35	00:05	1	0	3	TI	1								1			1	2	24	41.2	1 050	1 055	5	1	5	9.67
1645	5	2	186973.72	367146.35	3	U	24	Penacova	3	1	187331.67	366884.27	4	U	24	Penacova	17:40	17:45	00:05	1	0	3	TI	1								3	1	2	1	2	24	41.2	1 060	1 065	5	0	5	5.32
1646	1	1	189242.38	373228.4	2	R	112	Penacova	9	2	191729.22	381310.9	3	U	200	Mortágua	13:30	13:45	00:15	1	0	2	TI	1								4	1	2	3	2	112	22.6	810	825	15	8	2	33.83
1646	2	2	191729.22	381310.9	3	U	200	Mortágua	3	1	189242.38	373228.4	2	R	112	Penacova	15:30	15:45	00:15	1	0	2	TI	5								4	1		3	2	112	22.6	930	945	15	8	2	33.83
1647	1	1	173004.03	378157.32	2	U	18	Mealhada	10	2	173085.8	378904.87	3	U	18	Mealhada	21:00	21:10	0:10	1	0	3	TI	1								1			2	2	18	42	1 260	1 270	10	1	2	4.51
1647	2	2	173085.8	378904.87	3	U	18	Mealhada	3	1	173004.03	378157.32	2	U	18	Mealhada	23:00	23:10	0:10	1	0	3	TI	1								1			2	2	18	42	1 380	1 390	10	1	2	4.51
1648	1	1	182491.2	371922.3	2	U	112	Penacova	1	2	176101.01	360608.21	5	U	311	Coimbra	09:00	9:20	00:20	1	0	3	TI	1								1			2	2	112	22.6	540	560	20	13	2	38.98
1648	2	2	176101.01	360608.21	5	U	311	Coimbra	3	1	182491.2	371922.3	2	U	112	Penacova	17:30	17:50	00:20	1	0	3	TI	1								1			2	2	112	22.6	1 050	1 070	20	13	2	38.98
1649	1	1	172182.34	376576.62	4	R	19	Mealhada	9	2	176223.45	361388.84	3	U	312	Coimbra	07:45	08:15	0:30	1	0	3	TI	1								4	99	99	3	2	19	43.9	465	495	30	16	2	31.43
1649	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	172182.34	376576.62	4	R	19	Mealhada	12:45	13:20	0:35	1	0	3	TI	5								4	1		3	2	19	43.9	765	800	35	16	2	26.94
1650	1	1	173444.9	380520.8	2	U	18	Mealhada	2	2	173065.39	379861.15	3	U	18	Mealhada	08:15	8:20	00:05	1	0	4	TI	99								4	1	1	1	2	18	42	495	500	5	1	2	9.13
1650	2	2	173065.39	379861.15	3	U	18	Mealhada	3	1	173444.9	380520.8	2	U	18	Mealhada	18:00	18:15	00:15	1	0	1	Pé				1	3	7			1			1	2	18	42	1 080	1 095	15	1	2	3.04
1651	1	1	187843.64	366025.75	4	R	24	Penacova	10	2	175523.96	358559.81	3	U	316	Coimbra	07:15	8:00	00:45	1	0	16	TC				1	3	5	2		1			3	2	24	26.1	435	480	45	14	2	19.21
1651	2	2	175523.96	358559.81	3	U	316	Coimbra	3	1	187843.64	366025.75	4	R	24	Penacova	13:40	14:25	00:45	1	0	16	TC				1	3	99	2		1			3	2	24	26.1	820	865	45	14	2	19.21
1652	1	1	188814.55	367200.22	4	R	24	Penacova	2	2	187041.04	367131.98	3	U	24	Penacova	08:15	8:20	00:05	1	0	15	TC				1	2	13	3		2	1	2	1	2	24	31.8	495	500	5	2	2	21.3
1652	2	2	187041.04	367131.98	3	U	24	Penacova	3	1	188814.55	367200.22	4	R	24	Penacova	16:10	16:15	00:05	1	0	4	TI	1								4	1		1	2	24	31.8	970	975	5	2	2	21.3
1654	1	1	193995.42	363391.13	4	U	27	Vila Nova de Poiares	1	2	174344.07	359213.08	3	U	307	Coimbra	07:45	8:45	01:00	1	0	3	TI	5								1			1	2	27	51	465	525	60	20	2	20.09
1654	2	2	174344.07	359213.08	3	U	307	Coimbra	3	1	193995.42	363391.13	4	U	27	Vila Nova de Poiares	17:00	18:00	01:00	1	0	3	TI	5								1			1	2	27	51	1 020	1 080	60	20	2	20.09
1655	1	1	172944.9	378578.5	2	U	18	Mealhada	4	2	173156.93	378285.98	3	U	18	Mealhada	10:00	10:06	0:06	1	0	1	Pé				2					1			2	2	18	30.5	600	606	6	0	4	3.61
1655	2	2	173156.93	378285.98	3	U	18	Mealhada	3	1	172944.9	378578.5	2	U	18	Mealhada	10:15	10:21	0:06	1	0	1	Pé				2					1			2	2	18	30.5	615	621	6	0	4	3.61
1655	3	1	172944.9	378578.5	2	U	18	Mealhada	10	2	170840.56	379449.66	3	R	16	Mealhada	13:30	13:36	0:06	1	0	1	Pé				2					1			1	2	18	30.5	810	816	6	2	4	22.78
1655	4	2	170840.56	379449.66	3	R	16	Mealhada	3	1	172944.9	378578.5	2	U	18	Mealhada	14:30	14:36	0:06	1	0	1	Pé				2					1			1	2	18	30.5	870	876	6	2	4	22.78
1658	1	1	187288	366159.9	1	R	24	Penacova	5	2	279572	502488.49	4	U	227	Mirandela	07:00	11:00	04:00	1	0	3	TI	1								4	1	1	3	2	24	26.1	420	660	240	165	3	41.16
1658	2	2	279572	502488.49	4	U	227	Mirandela	6	2	256770.16	493572.94	3	U	226	Murça	18:00	20:00	02:00	1	0	3	TI	1								4	1		3	2	24	26.1	1 080	1 200	120	24	3	12.24
1658	3	2	256770.16	493572.94	3	U	226	Murça	3	1	187288	366159.9	1	R	24	Penacova	21:00	23:00	02:00	1	0	3	TI	5								4	1	2	3	2	24	26.1	1 260	1 380	120	145	3	72.56
1659	1	1	188663.15	368007.78	2	R	24	Penacova	1	2	174574.94	360188.53	3	U	303	Coimbra	08:00	8:30	00:30	1	0	3	TI	5								4	1	1	1	2	24	36.5	480	510	30	16	2	32.23
1659	2	2	174574.94	360188.53	3	U	303	Coimbra	3	1	188663.15	368007.78	2	R	24	Penacova	18:00	18:40	00:40	1	0	3	TI	5								4	1		1	2	24	36.5	1 080	1 120	40	16	2	24.17
1662	1	1	172787.45	378643.04	2	U	18	Mealhada	10	2	161064.81	375085.99	3	U	6	Cantanhede	16:00	16:15	0:15	1	0	3	TI	5								1			3	2	18	23.3	960	975	15	12	2	49
1662	2	2	161064.81	375085.99	3	U	6	Cantanhede	3	1	172787.45	378643.04	2	U	18	Mealhada	17:00	17:15	0:15	1	0	3	TI	5								1			3	2	18	23.3	1 020	1 035	15	12	2	49
1663	1	1	184409.44	367951.53	4	R	22	Penacova	1	2	187798.32	367239.06	6	U	24	Penacova	07:30	7:50	00:20	1	0	3	TI	5								1			1	2	22	38.5	450	470	20	3	3	10.39
1663	2	2	187798.32	367239.06	6	U	24	Penacova	4	2	183757.65	370792.3	4	R	112	Penacova	18:00	18:15	00:15	1	0	3	TI	1								1			1	2	22	38.5	1 080	1 095	15	5	3	21.52
1663	3	2	183757.65	370792.3	4	R	112	Penacova	3	1	184409.44	367951.53	4	R	22	Penacova	18:45	18:50	00:05	1	0	3	TI	5								1			2	2	22	38.5	1 125	1 130	5	3	3	34.98
1664	1	1	171727.33	377623.83	2	R	19	Mealhada	1	2	176010.68	360426.85	3	U	311	Coimbra	08:15	08:50	0:35	1	0	3	TI	5								1			1	2	19	28.1	495	530	35	18	2	30.38
1664	2	2	176010.68	360426.85	3	U	311	Coimbra	3	1	171727.33	377623.83	2	R	19	Mealhada	18:30	19:00	0:30	1	0	3	TI	5								1			1	2	19	28.1	1 110	1 140	30	18	2	35.44
1665	1	1	179297.5	379661.9	2	U	110	Mealhada	5	2	172783.24	378555.84	3	U	18	Mealhada	07:00	07:30	0:30	1	0	1	Pé				1	8	10			1			1	2	110	42	420	450	30	7	2	13.21
1665	2	2	172783.24	378555.84	3	U	18	Mealhada	3	1	179297.5	379661.9	2	U	110	Mealhada	08:15	8:45	0:30	1	0	1	Pé				1	8	5			1			1	2	110	42	495	525	30	7	2	13.21
1666	1	1	174051.79	378044.85	2	U	18	Mealhada	10	2	176969.97	359617.07	3	U	315	Coimbra	17:00	17:30	0:30	1	0	4	TI	1								3	1	2	2	2	18	23.3	1 020	1 050	30	19	2	37.31
1666	2	2	176969.97	359617.07	3	U	315	Coimbra	3	1	174051.79	378044.85	2	U	18	Mealhada	22:30	23:00	0:30	1	0	4	TI	5								3	2		2	2	18	23.3	1 350	1 380	30	19	2	37.31
1667	1	1	173060.4	378870.73	2	U	18	Mealhada	1	2	173948.76	378017.47	4	R	18	Mealhada	15:00	15:30	0:30	1	0	1	Pé				2					1			1	2	18	30.5	900	930	30	1	2	2.46
1667	2	2	173948.76	378017.47	4	R	18	Mealhada	3	1	173060.4	378870.73	2	U	18	Mealhada	17:30	18:00	0:30	1	0	1	Pé				2					1			1	2	18	30.5	1 050	1 080	30	1	2	2.46
1668	1	1	174051.79	378044.85	2	U	18	Mealhada	1	2	157360.16	433066.69	3	U	228	Ovar	07:45	08:50	1:05	1	0	3	TI	5								1			1	2	18	32.6	465	530	65	57	2	53.08
1668	2	2	157360.16	433066.69	3	U	228	Ovar	3	1	174051.79	378044.85	2	U	18	Mealhada	17:45	19:00	1:15	1	0	3	TI	5								1			1	2	18	32.6	1 065	1 140	75	57	2	46
1669	1	1	172848.53	379035.1	2	U	18	Mealhada	1	2	158646.34	433982.63	3	U	228	Ovar	07:45	08:40	0:55	1	0	3	TI	5								1			1	2	18	32.6	465	520	55	57	2	61.91
1669	2	2	158646.34	433982.63	3	U	228	Ovar	3	1	172848.53	379035.1	2	U	18	Mealhada	18:50	19:45	0:55	1	0	3	TI	5								1			1	2	18	32.6	1 130	1 185	55	57	2	61.91
1670	1	1	174051.79	378044.85	2	U	18	Mealhada	2	2	172076.01	358880.38	3	U	326	Coimbra	08:00	09:30	1:30	2	1	12	TC				2			3	3	4	1	2	1	2	18	47.5	480	570	90	19	5	12.84
1670	2	2	172076.01	358880.38	3	U	326	Coimbra	3	1	174051.79	378044.85	2	U	18	Mealhada	17:15	17:30	0:15	2	1	1	TC				2					4	1	2	1	2	18	47.5	1 035	1 050	15	19	5	77.06
1670	3	1	174051.79	378044.85	2	U	18	Mealhada	6	2	173561.55	360431.34	3	U	307	Coimbra	20:10	20:30	0:20	1	0	4	TI	5								4	1	2	3	2	18	47.5	1 210	1 230	20	18	5	52.86
1670	4	2	173561.55	360431.34	3	U	307	Coimbra	5	2	173270.62	380397.5	3	R	18	Mealhada	22:30	22:50	0:20	1	0	4	TI	5								4	99	2	3	2	18	47.5	1 350	1 370	20	20	5	59.9
1670	5	2	173270.62	380397.5	3	R	18	Mealhada	3	1	174051.79	378044.85	2	U	18	Mealhada	00:30	00:36	0:06	1	0	4	TI	99								4	99	2	3	2	18	47.5	30	36	6	2	5	24.79
1671	1	1	189334.02	360073.25	7	R	25	Vila Nova de Poiares	2	2	175982.93	357533.16	3	U	321	Coimbra	8:00	8:30	0:30	1	0	3	TI	5								1			2	2	25	49.1	480	510	30	14	6	27.18
1671	2	2	175982.93	357533.16	3	U	321	Coimbra	3	1	189334.02	360073.25	7	R	25	Vila Nova de Poiares	13:00	13:30	0:30	1	0	3	TI	5								1			2	2	25	49.1	780	810	30	14	6	27.18
1671	3	1	189334.02	360073.25	7	R	25	Vila Nova de Poiares	1	2	189842.04	360376.39	3	U	25	Vila Nova de Poiares	14:25	14:30	0:05	1	0	3	TI	3								1			1	2	25	49.1	865	870	5	1	6	7.1
