Inq	Viagem	P1-Iniciou a viagem em casa	Origem_X	Origem_Y	Origem_Georef	Origem_Tipo	Origem_Zona	Origem_Conc	P3-Motivo da viagem	P4-Viagem terminou em casa	Destino_X	Destino_Y	Destino_Georef	Destino_Tipo	Destino_Zona	Destino_Conc	Hora de Inicio	Hora de Fim	Duração	P6-Mudou alguma vez de modo de transporte	P6_Vezes que mudou de modo de transporte	P9-Modo de transporte utilizado para chegar ao destino	Modo de transporte agregado	P10-Local de estacionamento	P11_a-Preço pago pelo estacionamento (base diária)	P11_b-Preço pago pelo estacionamento (base mensal)	P12-Automóvel disponível	P13_a-Primeira Razão da escolha do modo a pé / TC	P13_b-segunda Razão da escolha do modo a pé / TC	P.14-Título de transporte	P.14a-Tipo de passe	Classifica Companhia	P15_a-Fez a viagem sempre acompanhado	P15_b-Fez algum desvio ao seu percurso por ir acompanhado	P15_c_Frequencia_Viagem	Tipo de inquérito	Zona_Residencia	Coef_Exp	Hora de Inicio	Hora de Fim	Duração	Distancia	Viagens	Velocidades
4998	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	176272.9681	358831.1385	2	U	318	Coimbra	17:00	17:10	0:10	1	0	1	Pé		0	0	2					1			1	3	318	15.6	1 020	1 030	10	1	2	5.75
5001	1	1	176189.3997	360691.1583	3	U	311	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	9:00	9:06	0:06	1	0	3	TI	1	0	0						1			1	3	311	15.6	540	546	6	1	2	10.74
5001	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	176189.3997	360691.1583	3	U	311	Coimbra	17:00	17:06	0:06	1	0	3	TI	5	0	0						4		2	1	3	311	15.6	1 020	1 026	6	1	2	10.74
5008	1	1	176460.7815	361168.1985	3	U	312	Coimbra	2	2	175406.29	359862.8	3	U	301	Coimbra	9:10	9:35	0:25	1	0	1	Pé		0	0	2					1			1	3	312	49.4	550	575	25	2	2	4.03
5008	2	2	175406.29	359862.8	3	U	301	Coimbra	3	1	176460.7815	361168.1985	3	U	312	Coimbra	16:00	16:25	0:25	1	0	1	Pé		0	0	2					1			1	3	312	49.4	960	985	25	2	2	4.03
5010	1	1	176486.0274	358789.5021	5	U	318	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	8:00	8:10	0:10	1	0	3	TI	1	0	0						1			1	3	318	15.6	480	490	10	1	2	5.64
5010	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	176486.0274	358789.5021	5	U	318	Coimbra	18:00	18:10	0:10	1	0	3	TI	1	0	0						1			1	3	318	15.6	1 080	1 090	10	1	2	5.64
5017	1	1	180375.9931	362996.3513	2	U	359	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	8:00	8:40	0:40	2	1	12	TC		0	0	2			2		1			1	3	359	14.4	480	520	40	5	2	7.46
5017	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	180375.9931	362996.3513	2	U	359	Coimbra	18:00	19:00	1:00	2	1	12	TC		0	0	2			2		1			1	3	359	14.4	1 080	1 140	60	5	2	4.97
5021	1	1	171028.1105	367280.455	1	U	353	Coimbra	2	2	176465.08	361208.17	3	U	312	Coimbra	8:30	9:30	1:00	2	1	12	TC		0	0	2			3		1			1	3	353	32.8	510	570	60	8	2	8.15
5021	2	2	176465.08	361208.17	3	U	312	Coimbra	3	1	171028.1105	367280.455	1	U	353	Coimbra	17:00	18:00	1:00	2	1	11	TC		0	0				2		1			1	3	353	32.8	1 020	1 080	60	8	2	8.15
5022	1	1	176473.5809	358654.618	2	U	320	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	9:00	9:10	0:10	1	0	12	TC		0	0	2			3	3	1			1	3	320	15.6	540	550	10	1	2	6.45
5022	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	176473.5809	358654.618	2	U	320	Coimbra	17:30	17:40	0:10	1	0	12	TC		0	0	2			3	3	1			1	3	320	15.6	1 050	1 060	10	1	2	6.45
5023	1	1	175713.3832	359153.1223	1	U	317	Coimbra	2	2	176265.93	360353.95	3	U	314	Coimbra	13:00	13:20	0:20	1	0	1	Pé		0	0	2					1			1	3	317	34.4	780	800	20	1	2	3.97
5023	2	2	176265.93	360353.95	3	U	314	Coimbra	3	1	175713.3832	359153.1223	1	U	317	Coimbra	15:00	15:20	0:20	1	0	1	Pé		0	0	2					1			1	3	317	34.4	900	920	20	1	2	3.97
5026	1	1	177524.2763	359500.5195	2	U	340	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	8:30	8:38	0:08	1	0	1	Pé		0	0	2					1			1	3	340	14.4	510	518	8	1	2	6.82
5026	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	177524.2763	359500.5195	2	U	340	Coimbra	19:00	19:08	0:08	1	0	1	Pé		0	0	2					1			1	3	340	14.4	1 140	1 148	8	1	2	6.82
5027	1	1	173808.3875	362623.1466	5	U	330	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	13:00	13:07	0:07	1	0	3	TI	3	0	0						1			1	3	330	15.6	780	787	7	4	2	34.78
5027	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	173808.3875	362623.1466	5	U	330	Coimbra	18:50	18:57	0:07	1	0	3	TI	3	0	0						1			1	3	330	15.6	1 130	1 137	7	4	2	34.78
5032	1	1	175478.1499	359133.7014	2	U	301	Coimbra	5	2	176625.55	359606.84	3	U	315	Coimbra	14:30	14:40	0:10	1	0	12	TC		0	0	2			3	3	4		2	1	3	301	14.4	870	880	10	1	2	7.45
5032	2	2	176625.55	359606.84	3	U	315	Coimbra	3	1	175478.1499	359133.7014	2	U	301	Coimbra	17:00	17:10	0:10	1	0	12	TC		0	0	2			3	3	1			1	3	301	14.4	1 020	1 030	10	1	2	7.45
5034	1	1	176319.4295	358511.911	2	U	320	Coimbra	2	2	174643.12	360546.49	3	U	303	Coimbra	7:30	8:00	0:30	1	0	12	TC		0	0	2			2		4		2	3	3	320	14.4	450	480	30	3	2	5.27
5034	2	2	174643.12	360546.49	3	U	303	Coimbra	3	1	176319.4295	358511.911	2	U	320	Coimbra	17:30	18:00	0:30	1	0	12	TC		0	0	2			2		4		2	3	3	320	14.4	1 050	1 080	30	3	2	5.27
5036	1	1	171556.3737	359828.4848	1	U	327	Coimbra	7	2	175575.62	359485	3	U	314	Coimbra	9:00	9:15	0:15	1	0	3	TI	1	0	0						3		2	1	1	327	29	540	555	15	4	5	16.14
5036	2	2	175575.62	359485	3	U	314	Coimbra	7	2	176223.45	361388.84	3	U	312	Coimbra	9:20	9:30	0:10	1	0	3	TI	1	0	0						4		2	1	1	327	29	560	570	10	2	5	12.07
5036	3	2	176223.45	361388.84	3	U	312	Coimbra	3	1	171556.3737	359828.4848	1	U	327	Coimbra	9:35	9:50	0:15	1	0	3	TI	5	0	0						1			1	1	327	29	575	590	15	5	5	19.68
5036	4	1	171556.3737	359828.4848	1	U	327	Coimbra	7	2	175575.62	359485	3	U	314	Coimbra	17:15	17:25	0:10	1	0	3	TI	1	0	0						1			1	1	327	29	1 035	1 045	10	4	5	24.2
5036	5	2	175575.62	359485	3	U	314	Coimbra	3	1	171556.3737	359828.4848	1	U	327	Coimbra	17:40	18:00	0:20	1	0	3	TI	5	0	0						3		2	1	1	327	29	1 060	1 080	20	4	5	12.1
5069	1	1	171012.8705	365242.082	2	R	349	Coimbra	1	2	174595.67	360078.42	3	U	303	Coimbra	18:00	18:20	0:20	1	0	3	TI	1	0	0						1			1	1	349	24.5	1 080	1 100	20	6	2	18.85
5069	2	2	174595.67	360078.42	3	U	303	Coimbra	3	1	171012.8705	365242.082	2	R	349	Coimbra	0:00	0:20	0:20	1	0	3	TI	5	0	0						1			1	1	349	24.5	1 440	20	20	6	2	18.85
5073	1	1	176268.9963	360374.5976	2	U	311	Coimbra	4	2	174714.22	360285.16	2	U	303	Coimbra	14:00	14:30	0:30	1	0	1	Pé		0	0	2					4		1	3	1	311	22.4	840	870	30	2	3	3.11
5073	2	2	174714.22	360285.16	2	U	303	Coimbra	8	2	175958.85	360005.34	2	U	314	Coimbra	18:30	19:15	0:45	1	0	12	TC		0	0	2			2		4		2	3	1	311	22.4	1 110	1 155	45	1	3	1.7
5077	1	1	176180.9468	359285.1817	1	U	317	Coimbra	1	2	174299.36	360723.09	3	U	303	Coimbra	7:30	8:00	0:30	1	0	3	TI	1	0	0						1			1	1	317	28.9	450	480	30	2	3	4.74
5077	2	2	174299.36	360723.09	3	U	303	Coimbra	10	2	172327.41	359902.92	3	U	328	Coimbra	18:00	18:30	0:30	1	0	3	TI	1	0	0						1			3	1	317	28.9	1 080	1 110	30	2	3	4.27
5077	3	2	172327.41	359902.92	3	U	328	Coimbra	3	1	176180.9468	359285.1817	1	U	317	Coimbra	20:00	20:20	0:20	1	0	3	TI	5	0	0						1			3	1	317	28.9	1 200	1 220	20	4	3	11.71
5080	1	1	176486.8185	359978.8003	2	U	314	Coimbra	1	2	175338.47	359948.38	3	U	301	Coimbra	8:00	8:45	0:45	1	0	3	TI	1	0	0						1			1	1	314	25.4	480	525	45	1	3	1.53
5080	2	2	175338.47	359948.38	3	U	301	Coimbra	4	2	176625.55	359606.84	3	U	315	Coimbra	18:30	19:10	0:40	1	0	3	TI	5	0	0						1			2	1	314	25.4	1 110	1 150	40	1	3	2
5085	1	1	175996.1876	360033.7282	2	U	314	Coimbra	2	2	176477.26	361259.67	3	U	312	Coimbra	10:30	10:50	0:20	2	1	12	TC		0	0	2					4			1	1	314	20.9	630	650	20	1	4	3.95
5085	2	2	176477.26	361259.67	3	U	312	Coimbra	8	2	175598.15	360181.69	3	U	302	Coimbra	13:00	13:20	0:20	1	0	4	TI	1	0	0						4		2	3	1	314	20.9	780	800	20	1	4	4.17
5085	3	2	175598.15	360181.69	3	U	302	Coimbra	4	2	174714.22	360285.16	2	U	303	Coimbra	14:30	14:45	0:15	1	0	1	Pé		0	0	2					4		2	3	1	314	20.9	870	885	15	1	4	3.56
5085	4	2	174714.22	360285.16	2	U	303	Coimbra	3	1	175996.1876	360033.7282	2	U	314	Coimbra	17:30	18:00	0:30	1	0	12	TC		0	0	2			2		4		2	3	1	314	20.9	1 050	1 080	30	1	4	2.61
5089	1	1	173851.1369	356510.2222	2	U	345	Coimbra	1	2	176451.81	361398.39	2	U	312	Coimbra	7:30	8:05	0:35	1	0	12	TC		0	0	2			2		1			1	1	345	70.5	450	485	35	6	4	9.49
5089	2	2	176451.81	361398.39	2	U	312	Coimbra	3	1	173851.1369	356510.2222	2	U	345	Coimbra	18:00	18:40	0:40	1	0	12	TC		0	0	2			2		1			1	1	345	70.5	1 080	1 120	40	6	4	8.31
5089	3	1	173851.1369	356510.2222	2	U	345	Coimbra	6	2	176625.55	359606.84	3	U	315	Coimbra	21:30	21:45	0:15	1	0	4	TI	3	0	0						4		2	3	1	345	70.5	1 290	1 305	15	4	4	16.63
5089	4	2	176625.55	359606.84	3	U	315	Coimbra	3	1	173851.1369	356510.2222	2	U	345	Coimbra	23:00	23:20	0:20	1	0	4	TI	98	0	0						4		2	3	1	345	70.5	1 380	1 400	20	4	4	12.47
5093	1	1	172050.1761	359867.3782	2	U	328	Coimbra	2	2	172481.24	360478.01	3	U	328	Coimbra	9:00	9:10	0:10	1	0	3	TI	5	0	0						1			1	1	328	10.4	540	550	10	1	4	4.48
5093	2	2	172481.24	360478.01	3	U	328	Coimbra	3	1	172050.1761	359867.3782	2	U	328	Coimbra	19:10	19:30	0:20	1	0	3	TI	1	0	0						1			1	1	328	10.4	1 150	1 170	20	1	4	2.24
5093	3	1	172050.1761	359867.3782	2	U	328	Coimbra	6	2	174764.67	359905.72	2	U	303	Coimbra	22:20	22:40	0:20	1	0	12	TC		0	0	1	2	5	2		4		2	3	1	328	10.4	1 340	1 360	20	3	4	8.14
5093	4	2	174764.67	359905.72	2	U	303	Coimbra	3	1	172050.1761	359867.3782	2	U	328	Coimbra	1:30	1:50	0:20	1	0	6	Táxi		0	0	1	4	14			4		2	3	1	328	10.4	90	110	20	3	4	8.14
5094	1	1	164121.2371	361193.6454	2	U	350	Coimbra	2	2	176265.93	360353.95	3	U	314	Coimbra	9:00	9:30	0:30	1	0	3	TI	1	0	0						1			1	1	350	34.5	540	570	30	12	2	24.35
5094	2	2	176265.93	360353.95	3	U	314	Coimbra	3	1	164121.2371	361193.6454	2	U	350	Coimbra	20:00	20:45	0:45	1	0	3	TI	5	0	0						1			1	1	350	34.5	1 200	1 245	45	12	2	16.23
5097	1	1	177791.12	351596.22	4	U	361	Coimbra	4	2	176522.2	358440.9	3	U	320	Coimbra	9:30	10:00	0:30	1	0	3	TI	3	0	0						4			3	1	361	63.7	570	600	30	7	2	13.92
5097	2	2	176522.2	358440.9	3	U	320	Coimbra	3	1	177791.12	351596.22	4	U	361	Coimbra	12:00	12:30	0:30	1	0	3	TI	5	0	0						4		2	3	1	361	63.7	720	750	30	7	2	13.92
5099	1	1	174218.5347	365082.6907	2	U	334	Coimbra	1	2	174855.03	360108.05	3	U	301	Coimbra	8:00	9:00	1:00	1	0	4	TI	98	0	0						4		1	1	1	334	30.5	480	540	60	5	2	5.02
5099	2	2	174855.03	360108.05	3	U	301	Coimbra	3	1	174218.5347	365082.6907	2	U	334	Coimbra	18:00	19:00	1:00	1	0	4	TI	98	0	0						4		2	1	1	334	30.5	1 080	1 140	60	5	2	5.02
5100	1	1	174821.526	358014.5802	1	U	306	Coimbra	1	2	175609.15	359583.24	2	U	302	Coimbra	7:00	8:00	1:00	1	0	12	TC		0	0	2			3	1	4		2	1	1	306	47.9	420	480	60	2	2	1.76
5100	2	2	175609.15	359583.24	2	U	302	Coimbra	3	1	174821.526	358014.5802	1	U	306	Coimbra	12:00	13:00	1:00	1	0	12	TC		0	0	2			3	1	4		2	1	1	306	47.9	720	780	60	2	2	1.76
5101	1	1	176134.938	359537.6829	2	U	315	Coimbra	10	2	176831.73	358467.32	3	U	320	Coimbra	15:00	15:10	0:10	1	0	3	TI	3	0	0						1			1	1	315	27.6	900	910	10	1	2	7.66
5101	2	2	176831.73	358467.32	3	U	320	Coimbra	3	1	176134.938	359537.6829	2	U	315	Coimbra	15:50	16:00	0:10	1	0	3	TI	5	0	0						1			1	1	315	27.6	950	960	10	1	2	7.66
5102	1	1	174234.402	365077.5691	5	U	334	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	8:00	9:00	1:00	1	0	3	TI	3	0	0						1			3	1	334	40.3	480	540	60	4	2	4.19
5102	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	174234.402	365077.5691	5	U	334	Coimbra	11:00	11:30	0:30	1	0	3	TI	5	0	0						1			3	1	334	40.3	660	690	30	4	2	8.38
5109	1	1	176486.0274	358789.5021	5	U	318	Coimbra	4	2	173561.55	360431.34	3	U	307	Coimbra	9:00	9:25	0:25	1	0	3	TI	3	0	0						1			2	1	318	29.2	540	565	25	3	2	8.05
5109	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	176486.0274	358789.5021	5	U	318	Coimbra	14:00	14:25	0:25	1	0	3	TI	5	0	0						1			2	1	318	29.2	840	865	25	3	2	8.05
5112	1	1	170806.11	365010.68	4	R	349	Coimbra	1	2	175575.62	359485	3	U	314	Coimbra	5:20	6:00	0:40	1	0	3	TI	1	0	0						1			1	1	349	24.5	320	360	40	7	2	10.95
5112	2	2	175575.62	359485	3	U	314	Coimbra	3	1	170806.11	365010.68	4	R	349	Coimbra	16:00	16:40	0:40	1	0	3	TI	1	0	0						1			1	1	349	24.5	960	1 000	40	7	2	10.95
5115	1	1	176805.5703	360800.0781	1	U	313	Coimbra	2	2	176265.93	360353.95	3	U	314	Coimbra	8:00	8:15	0:15	1	0	1	Pé		0	0	2					1			1	1	313	28.5	480	495	15	1	2	2.8
5115	2	2	176265.93	360353.95	3	U	314	Coimbra	3	1	176805.5703	360800.0781	1	U	313	Coimbra	13:00	13:15	0:15	1	0	1	Pé		0	0	2					1			1	1	313	28.5	780	795	15	1	2	2.8
5117	1	1	170855.1122	365026.6188	1	R	349	Coimbra	1	2	175866.79	358647.17	2	U	316	Coimbra	8:00	8:30	0:30	1	0	3	TI	1	0	0						1			1	1	349	24.5	480	510	30	8	2	16.23
5117	2	2	175866.79	358647.17	2	U	316	Coimbra	3	1	170855.1122	365026.6188	1	R	349	Coimbra	17:00	17:30	0:30	1	0	3	TI	1	0	0						1			1	1	349	24.5	1 020	1 050	30	8	2	16.23
5231	2	2	174910.08	360222.75	3	U	301	Coimbra	2	2	176223.45	361388.84	3	U	312	Coimbra	14:00	14:45	0:45	1	0	12	TC		0	0	2			2		1			2	3	308	25.8	840	885	45	2	3	2.34
5231	3	2	176223.45	361388.84	3	U	312	Coimbra	3	1	175232.6272	360579.8148	2	U	308	Coimbra	17:00	17:20	0:20	1	0	1	Pé		0	0	2					4		2	2	3	308	25.8	1 020	1 040	20	1	3	3.84
5235	2	2	174910.08	360222.75	3	U	301	Coimbra	2	2	175348.81	360666.06	7	U	308	Coimbra	13:00	13:15	0:15	1	0	1	Pé		0	0	2					4		2	1	3	308	17.1	780	795	15	1	4	2.49
5235	3	2	175348.81	360666.06	7	U	308	Coimbra	2	2	174910.08	360222.75	3	U	301	Coimbra	13:45	14:00	0:15	1	0	1	Pé		0	0	2					4		2	1	3	308	17.1	825	840	15	1	4	2.49
5283	1	1	176807.0765	359178.0077	2	U	319	Coimbra	2	2	176211.98	358303.14	3	U	322	Coimbra	10:00	10:20	0:20	1	0	1	Pé		0	0	2					4		2	1	3	319	27.1	600	620	20	1	2	3.17
5283	2	2	176211.98	358303.14	3	U	322	Coimbra	3	1	176807.0765	359178.0077	2	U	319	Coimbra	17:00	17:25	0:25	1	0	1	Pé		0	0	2					1			1	3	319	27.1	1 020	1 045	25	1	2	2.54
5285	2	2	176211.98	358303.14	3	U	322	Coimbra	3	1	175478.1499	359133.7014	2	U	301	Coimbra	13:15	13:40	0:25	1	0	1	Pé		0	0	2					4		2	1	3	301	22.3	795	820	25	1	2	2.66
5288	1	1	174984.6612	360491.2992	2	U	308	Coimbra	2	2	175982.93	357533.16	3	U	321	Coimbra	8:30	9:00	0:30	1	0	1	Pé		0	0	2					4		2	2	3	308	49.4	510	540	30	3	2	6.24
5288	2	2	175982.93	357533.16	3	U	321	Coimbra	3	1	174984.6612	360491.2992	2	U	308	Coimbra	11:00	11:30	0:30	1	0	1	Pé		0	0	2					4		2	2	3	308	49.4	660	690	30	3	2	6.24
5294	1	1	176624.5818	359777.9212	2	U	315	Coimbra	2	2	175004.44	359952.02	3	U	301	Coimbra	14:50	15:10	0:20	2	1	12	TC		0	0	2			1		1			2	3	315	39	890	910	20	2	2	4.89
5294	2	2	175004.44	359952.02	3	U	301	Coimbra	3	1	176624.5818	359777.9212	2	U	315	Coimbra	17:00	17:20	0:20	2	1	1	TC		0	0	2			1		1			2	3	315	39	1 020	1 040	20	2	2	4.89
5296	1	1	176417.8451	358659.7945	2	U	320	Coimbra	2	2	174291.75	358218.33	3	U	324	Coimbra	19:19	19:30	0:11	2	1	1	TC		0	0	2					1			2	3	320	22.3	1 159	1 170	11	2	2	11.84
5296	2	2	174291.75	358218.33	3	U	324	Coimbra	3	1	176417.8451	358659.7945	2	U	320	Coimbra	21:00	21:10	0:10	1	0	4	TI	98	0	0						4		2	2	3	320	22.3	1 260	1 270	10	2	2	13.03
5298	1	1	174373.8121	360604.401	2	U	303	Coimbra	2	2	175004.44	359952.02	3	U	301	Coimbra	10:30	10:50	0:20	2	1	12	TC		0	0	2			2		4		2	1	3	303	49.4	630	650	20	1	2	2.72
5298	2	2	175004.44	359952.02	3	U	301	Coimbra	3	1	174373.8121	360604.401	2	U	303	Coimbra	14:15	14:35	0:20	2	1	1	TC		0	0	2			2		4		2	1	3	303	49.4	855	875	20	1	2	2.72
5301	1	1	175358.5354	360294.1952	2	U	302	Coimbra	2	2	176211.98	358303.14	3	U	322	Coimbra	14:00	14:15	0:15	1	0	12	TC		0	0	1	3	5	2		1			1	3	302	27.1	840	855	15	2	4	8.67
5301	2	2	176211.98	358303.14	3	U	322	Coimbra	3	1	175358.5354	360294.1952	2	U	302	Coimbra	16:00	16:15	0:15	1	0	12	TC		0	0	1	3	5	2		1			1	3	302	27.1	960	975	15	2	4	8.67
5301	3	1	175358.5354	360294.1952	2	U	302	Coimbra	5	2	176625.55	359606.84	3	U	315	Coimbra	18:00	18:06	0:06	1	0	12	TC		0	0	1	3	5	2		4		2	3	3	302	27.1	1 080	1 086	6	1	4	14.41
5301	4	2	176625.55	359606.84	3	U	315	Coimbra	3	1	175358.5354	360294.1952	2	U	302	Coimbra	19:00	19:06	0:06	1	0	12	TC		0	0	1	3	5	2		4		2	3	3	302	27.1	1 140	1 146	6	1	4	14.41
5302	1	1	176493.2859	361692.7272	2	U	304	Coimbra	2	2	175004.44	359952.02	3	U	301	Coimbra	9:00	9:15	0:15	1	0	3	TI	1	0	0						1			1	3	304	39	540	555	15	2	2	9.16
5302	2	2	175004.44	359952.02	3	U	301	Coimbra	3	1	176493.2859	361692.7272	2	U	304	Coimbra	17:00	17:10	0:10	1	0	3	TI	5	0	0						1			1	3	304	39	1 020	1 030	10	2	2	13.74
5304	1	1	176486.0274	358789.5021	5	U	318	Coimbra	2	2	176211.98	358303.14	3	U	322	Coimbra	9:30	9:40	0:10	1	0	1	Pé		0	0	2					1			1	2	318	30.7	570	580	10	1	2	3.35
5304	2	2	176211.98	358303.14	3	U	322	Coimbra	3	1	176486.0274	358789.5021	5	U	318	Coimbra	16:00	16:10	0:10	1	0	1	Pé		0	0	2					4		2	1	2	318	30.7	960	970	10	1	2	3.35
5306	1	1	176067.3266	360650.7862	2	U	311	Coimbra	2	2	175048.35	360007.08	3	U	301	Coimbra	9:30	9:55	0:25	1	0	1	Pé		0	0	1	10	2			1			1	2	311	21.6	570	595	25	1	2	2.89
5306	2	2	175048.35	360007.08	3	U	301	Coimbra	3	1	176067.3266	360650.7862	2	U	311	Coimbra	18:00	18:15	0:15	1	0	1	Pé		0	0	1	2	8			4		2	1	2	311	21.6	1 080	1 095	15	1	2	4.82
5307	1	1	174512.3338	360284.113	2	U	303	Coimbra	1	2	173859.47	358895.19	3	U	323	Coimbra	8:00	9:00	1:00	1	0	3	TI	5	0	0						1			1	2	303	10.7	480	540	60	2	2	1.53
5307	2	2	173859.47	358895.19	3	U	323	Coimbra	3	1	174512.3338	360284.113	2	U	303	Coimbra	19:00	20:00	1:00	1	0	3	TI	5	0	0						1			1	2	303	10.7	1 140	1 200	60	2	2	1.53
5366	1	1	174768.2972	360041.4557	2	U	303	Coimbra	1	2	174535.15	360673.76	3	U	303	Coimbra	7:10	7:40	0:30	2	1	12	TI + TC		0	0	1	5	3			1			1	3	303	17.1	430	460	30	1	4	1.35
5366	2	2	174535.15	360673.76	3	U	303	Coimbra	2	2	174910.08	360222.75	3	U	301	Coimbra	10:30	10:40	0:10	1	0	1	Pé		0	0	2					1			1	3	303	17.1	630	640	10	1	4	3.52
5366	3	2	174910.08	360222.75	3	U	301	Coimbra	1	2	174535.15	360673.76	3	U	303	Coimbra	13:30	13:40	0:10	1	0	1	Pé		0	0	2					1			1	3	303	17.1	810	820	10	1	4	3.52
5366	4	2	174535.15	360673.76	3	U	303	Coimbra	3	1	174768.2972	360041.4557	2	U	303	Coimbra	17:30	18:10	0:40	1	0	3	TI	5	0	0						1			1	3	303	17.1	1 050	1 090	40	1	4	1.01
5373	1	1	176003.495	359925.1268	2	U	314	Coimbra	10	2	175395.32	359992.64	2	U	301	Coimbra	10:30	10:45	0:15	1	0	1	Pé		0	0	2					1			3	3	314	25.8	630	645	15	1	5	2.45
5373	3	2	175338.47	359948.38	3	U	301	Coimbra	3	1	176003.495	359925.1268	2	U	314	Coimbra	18:40	18:55	0:15	1	0	1	Pé		0	0	2					4		2	1	3	314	25.8	1 120	1 135	15	1	5	2.66
5377	1	1	175232.6272	360579.8148	2	U	308	Coimbra	9	2	175516.44	360148.48	3	U	301	Coimbra	13:00	13:15	0:15	1	0	1	Pé		0	0	2					1			3	3	308	39	780	795	15	1	2	2.07
5377	2	2	175516.44	360148.48	3	U	301	Coimbra	3	1	175232.6272	360579.8148	2	U	308	Coimbra	16:30	16:45	0:15	1	0	1	Pé		0	0	2					4		2	2	3	308	39	990	1 005	15	1	2	2.07
5391	3	2	174170.72	360701.56	3	U	303	Coimbra	3	1	177491.5418	356441.9348	2	U	343	Coimbra	16:50	17:10	0:20	1	0	3	TI	5	0	0						1			2	4	343	6.23	1 010	1 030	20	5	3	16.2
5393	3	2	175504.37	360078.11	3	U	301	Coimbra	14	2	176314.64	359948.62	3	U	314	Coimbra	14:15	14:30	0:15	1	0	1	Pé		0	0	2					1			3	3	364	39	855	870	15	1	6	3.28
5393	6	2	175504.37	360078.11	3	U	301	Coimbra	3	1	166400.2493	358392.8373	2	U	364	Coimbra	23:15	23:20	0:05	1	0	4	TI	1	0	0						4		2	2	3	364	39	1 395	1 400	5	9	6	111.11
5397	1	1	175919.6931	358560.6527	2	U	320	Coimbra	2	2	175982.93	357533.16	3	U	321	Coimbra	13:00	13:08	0:08	1	0	12	TC		0	0	2			2		4		2	1	3	320	37.5	780	788	8	1	4	7.72
5397	2	2	175982.93	357533.16	3	U	321	Coimbra	3	1	175919.6931	358560.6527	2	U	320	Coimbra	17:30	17:38	0:08	1	0	12	TC		0	0	2			2		4		2	1	3	320	37.5	1 050	1 058	8	1	4	7.72
5397	3	1	175919.6931	358560.6527	2	U	320	Coimbra	5	2	175230.91	359817.35	2	U	301	Coimbra	1:30	1:40	0:10	1	0	6	Táxi		0	0	2					4		2	2	3	320	37.5	90	100	10	1	4	8.6
5397	4	2	175230.91	359817.35	2	U	301	Coimbra	3	1	175919.6931	358560.6527	2	U	320	Coimbra	7:00	7:10	0:10	1	0	6	Táxi		0	0	2					4		2	2	3	320	37.5	420	430	10	1	4	8.6
5471	1	1	175590.6094	360281.5625	2	U	302	Coimbra	2	2	174910.08	360222.75	3	U	301	Coimbra	9:45	9:53	0:08	1	0	1	Pé		0	0	2					4		2	1	3	302	25.8	585	593	8	1	3	5.12
5471	2	2	174910.08	360222.75	3	U	301	Coimbra	3	1	175590.6094	360281.5625	2	U	302	Coimbra	13:00	13:08	0:08	1	0	1	Pé		0	0	2					4		2	1	3	302	25.8	780	788	8	1	3	5.12
5476	1	1	176490.8267	359839.1597	2	U	315	Coimbra	2	2	174910.08	360222.75	3	U	301	Coimbra	14:00	14:06	0:06	1	0	3	TI	2	1.2	0						1			2	3	315	17.1	840	846	6	2	2	16.27
5491	1	1	174984.6612	360491.2992	2	U	308	Coimbra	2	2	175131.88	359962.95	3	U	301	Coimbra	8:00	8:20	0:20	1	0	1	Pé		0	0	2					1			1	3	308	39	480	500	20	1	3	1.65
5491	2	2	175131.88	359962.95	3	U	301	Coimbra	3	1	174984.6612	360491.2992	2	U	308	Coimbra	13:00	13:20	0:20	1	0	1	Pé		0	0	2					1			1	3	308	39	780	800	20	1	3	1.65
5492	1	1	175478.1499	359133.7014	2	U	301	Coimbra	2	2	175131.88	359962.95	3	U	301	Coimbra	11:00	11:15	0:15	1	0	1	Pé		0	0	2					1			1	3	301	39	660	675	15	1	3	3.59
5492	2	2	175131.88	359962.95	3	U	301	Coimbra	3	1	175478.1499	359133.7014	2	U	301	Coimbra	14:30	14:45	0:15	1	0	1	Pé		0	0	2					4		2	1	3	301	39	870	885	15	1	3	3.59
5557	1	1	174234.402	365077.5691	5	U	334	Coimbra	2	2	176211.98	358303.14	3	U	322	Coimbra	7:35	8:25	0:50	2	2	12	TC		0	0	2			3	3	1			1	3	334	22.3	455	505	50	7	2	8.47
