"route_id","trip_id","service_id"
"37","3722","Sábados"
"37","3723","Sábados"
"37","3724","Sábados"
"39","3725","Sábados"
"5405","5405-1-001-E-U-13h40-CantanhedeEstac","E-U"
"7436","7436-2-006-A-U-17h15-CoimbraRodoviar","A-U"
"44","3737","Sábados"
"244","2405","Dias Úteis"
"244","2404","Dias Úteis"
"44","3738","Sábados"
"44","3739","Sábados"
"244","2403","Dias Úteis"
"244","2402","Dias Úteis"
"244","2401","Dias Úteis"
"244","2400","Dias Úteis"
"7438","7438-1-002-E-U-14h20-Roxo","E-U"
"7497","7497-2-003-E-U-18h00-PenacovaEB23S","E-U"
"7468","7468-1-004-E-U-18h55-EXPOFACIC","E-U"
"39","3730","Sábados"
"43","3731","Sábados"
"43","3732","Sábados"
"5524","5524-2-001-E-U-13h50-FigueiradaFozTe","E-U"
"43T","3733","Sábados"
"244","2409","Dias Úteis"
"244","2408","Dias Úteis"
"43","3734","Sábados"
"43T","3735","Sábados"
"244","2407","Dias Úteis"
"5036","5036-1-002-FE-U-08h15-Escoural","FE-U"
"5522","5522-1-005-E-U-14h15-TochaLargodaFei","E-U"
"244","2406","Dias Úteis"
"44","3736","Sábados"
"7436","7436-2-001-E-U-07h00-CoimbraRodoviar","E-U"
"47B","3750","Sábados"
"7403","7403-2-001-A-U-08h00-CoimbraRodoviar","A-U"
"244","2416","Dias Úteis"
"47","3748","Sábados"
"47B","3749","Sábados"
"244","2415","Dias Úteis"
"244","2414","Dias Úteis"
"244","2413","Dias Úteis"
"244","2412","Dias Úteis"
"244","2411","Dias Úteis"
"244","2410","Dias Úteis"
"45","3740","Sábados"
"45","3741","Sábados"
"5205","5205-1-007-A-5-14h10-Chapinheira","A-5"
"45","3742","Sábados"
"45","3743","Sábados"
"45","3744","Sábados"
"45","3745","Sábados"
"244","2419","Dias Úteis"
"244","2418","Dias Úteis"
"47","3746","Sábados"
"47B","3747","Sábados"
"244","2417","Dias Úteis"
"48","3760","Sábados"
"48","3761","Sábados"
"244","2430","Dias Úteis"
"5501","5501-2-020-A-U-18h30-CoimbraPortagem","A-U"
"48","3759","Sábados"
"244","2427","Dias Úteis"
"244","2426","Dias Úteis"
"244","2425","Dias Úteis"
"244","2424","Dias Úteis"
"244","2423","Dias Úteis"
"7452","7452-2-004-E-U-18h30-MealhadaEscolas","E-U"
"244","2422","Dias Úteis"
"244","2421","Dias Úteis"
"244","2420","Dias Úteis"
"5208","5208-2-008-A-U-11h10-ArganilCamara","A-U"
"47B","3751","Sábados"
"47B","3752","Sábados"
"47B","3753","Sábados"
"47F","3754","Sábados"
"47F","3755","Sábados"
"5320","5320-2-001-A-MACOR-12h20-MortaguaCentroC","A-MACOR"
"47F","3756","Sábados"
"5005","5005-1-004-A-S-13h15-CoimbraRodoviar","A-S"
"47F","3757","Sábados"
"244","2429","Dias Úteis"
"244","2428","Dias Úteis"
"48","3758","Sábados"
"5508","5508-2-002-E-U-17h55-MontemoroVelhoS","E-U"
"5012","5012-1-003-E-U-14h20-MurtinheiraPrai","E-U"
"49T","3770","Sábados"
"5208","5208-1-014-A-U-17h00-MoitadaSerra","A-U"
"49T","3771","Sábados"
"49T","3772","Sábados"
"14T","1110","Dias Úteis"
"244","2441","Dias Úteis"
"244","2440","Dias Úteis"
"5208","5208-2-011-E-4-14h30-ArganilSecundar","E-4"
"7527","7527-1-005-A-U-17h30-CoimbraRodoviar","A-U"
"7481","7481-2-002-E-2356-17h20-MirandadoCorvoE","E-2356"
"14T","1107","Dias Úteis"
"244","2438","Dias Úteis"
"14T","1106","Dias Úteis"
"244","2437","Dias Úteis"
"14T","1105","Dias Úteis"
"244","2436","Dias Úteis"
"14T","1104","Dias Úteis"
"244","2435","Dias Úteis"
"14T","1103","Dias Úteis"
"244","2434","Dias Úteis"
"14T","1102","Dias Úteis"
"244","2433","Dias Úteis"
"14T","1101","Dias Úteis"
"244","2432","Dias Úteis"
"14T","1100","Dias Úteis"
"244","2431","Dias Úteis"
"48","3762","Sábados"
"48","3763","Sábados"
"48","3764","Sábados"
"48","3765","Sábados"
"48","3766","Sábados"
"5041","5041-2-001-E-U-12h10-CoimbraRodoviar","E-U"
"48","3767","Sábados"
"14T","1109","Dias Úteis"
"49T","3768","Sábados"
"14T","1108","Dias Úteis"
"49T","3769","Sábados"
"244","2439","Dias Úteis"
"7246","7246-1-001-E-U-07h50-ArganilCamara","E-U"
"49T","3780","Sábados"
"49T","3781","Sábados"
"49T","3782","Sábados"
"49T","3783","Sábados"
"221","2452","Dias Úteis"
"14T","1121","Dias Úteis"
"14T","1120","Dias Úteis"
"221","2451","Dias Úteis"
"7456","7456-1-002-FE-U-06h25-PenacovaCamaraM","FE-U"
"221","2450","Dias Úteis"
"7380","7380-1-002-E-U-08h00-Lousoes","E-U"
"5018","5018-2-002-A-U-12h20-CantanhedeEstac","A-U"
"7513","7513-1-003-FE-3-08h30-Padroes","FE-3"
"7485","7485-1-001-A-U-06h30-VilaNovadePoiar","A-U"
"14T","1118","Dias Úteis"
"221","2449","Dias Úteis"
"221","2448","Dias Úteis"
"14T","1117","Dias Úteis"
"14T","1116","Dias Úteis"
"221","2447","Dias Úteis"
"221","2446","Dias Úteis"
"14T","1115","Dias Úteis"
"14T","1114","Dias Úteis"
"221","2445","Dias Úteis"
"221","2444","Dias Úteis"
"14T","1113","Dias Úteis"
"14T","1112","Dias Úteis"
"221","2443","Dias Úteis"
"14T","1111","Dias Úteis"
"244","2442","Dias Úteis"
"49T","3773","Sábados"
"49T","3774","Sábados"
"49T","3775","Sábados"
"49T","3776","Sábados"
"49T","3777","Sábados"
"49T","3778","Sábados"
"49T","3779","Sábados"
"14T","1119","Dias Úteis"
"5134","5134-1-004-E-U-12h30-TochaLargodaFei","E-U"
"49T","3790","Sábados"
"5511","5511-1-002-E-U-08h35-TojeiroArrais","E-U"
"49T","3791","Sábados"
"49T","3792","Sábados"
"49T","3793","Sábados"
"49T","3794","Sábados"
"5205","5205-1-001-A-U-06h49-Chapinheira","A-U"
"27","1132","Dias Úteis"
"221","2463","Dias Úteis"
"221","2462","Dias Úteis"
"27","1131","Dias Úteis"
"27","1130","Dias Úteis"
"221","2461","Dias Úteis"
"221","2460","Dias Úteis"
"16GC","1129","Dias Úteis"
"16G","1128","Dias Úteis"
"221","2459","Dias Úteis"
"221","2458","Dias Úteis"
"16GB","1127","Dias Úteis"
"16GA","1126","Dias Úteis"
"221","2457","Dias Úteis"
"221","2456","Dias Úteis"
"14T","1125","Dias Úteis"
"14T","1124","Dias Úteis"
"221","2455","Dias Úteis"
"221","2454","Dias Úteis"
"14T","1123","Dias Úteis"
"14T","1122","Dias Úteis"
"221","2453","Dias Úteis"
"49T","3784","Sábados"
"49T","3785","Sábados"
"49T","3786","Sábados"
"49T","3787","Sábados"
"49T","3788","Sábados"
"49T","3789","Sábados"
"221","2474","Dias Úteis"
"16","1143","Dias Úteis"
"16","1142","Dias Úteis"
"221","2473","Dias Úteis"
"221","2472","Dias Úteis"
"16G","1141","Dias Úteis"
"16G","1140","Dias Úteis"
"221","2471","Dias Úteis"
"221","2470","Dias Úteis"
"5208","5208-1-002-FE-5-07h30-PontedeMucela","FE-5"
"7485","7485-2-006-E-U-19h00-CoimbraRodoviar","E-U"
"7418","7418-2-002-E-U-13h40-SoureSecundaria","E-U"
"16G","1139","Dias Úteis"
"16GB","1138","Dias Úteis"
"221","2469","Dias Úteis"
"221","2468","Dias Úteis"
"16G","1137","Dias Úteis"
"16G","1136","Dias Úteis"
"221","2467","Dias Úteis"
"221","2466","Dias Úteis"
"16","1135","Dias Úteis"
"16","1134","Dias Úteis"
"221","2465","Dias Úteis"
"5503","5503-2-003-E-26-15h35-FigueiradaFozTe","E-26"
"221","2464","Dias Úteis"
"27B","1133","Dias Úteis"
"49T","3795","Sábados"
"49T","3796","Sábados"
"49T","3797","Sábados"
"49","3798","Sábados"
"49","3799","Sábados"
"5528","5528-2-001-E-U-13h35-MontemoroVelhoS","E-U"
"5201","5201-2-008-A-U-18h45-CojaPonte","A-U"
"5519","5519-1-002-E-U-17h10-FaiscasEB23","E-U"
"7447","7447-2-010-E-U-18h30-MealhadaPracaCh","E-U"
"16GB","1154","Dias Úteis"
"221","2485","Dias Úteis"
"221","2484","Dias Úteis"
"16GA","1153","Dias Úteis"
"16G","1152","Dias Úteis"
"221","2483","Dias Úteis"
"7247","7247-2-002-A-U-15h25-TabuaTerminalRo","A-U"
"221","2482","Dias Úteis"
"16A","1151","Dias Úteis"
"16A","1150","Dias Úteis"
"221","2481","Dias Úteis"
"221","2480","Dias Úteis"
"5524","5524-2-002-E-U-18h30-FigueiradaFozTe","E-U"
"7431","7431-1-009-E-U-13h35-BrasfemesLargo","E-U"
"16GA","1149","Dias Úteis"
"16G","1148","Dias Úteis"
"221","2479","Dias Úteis"
"5034","5034-2-001-E-U-08h15-ArazedeJardim","E-U"
"221","2478","Dias Úteis"
"16G","1147","Dias Úteis"
"16G","1146","Dias Úteis"
"221","2477","Dias Úteis"
"221","2476","Dias Úteis"
"16A","1145","Dias Úteis"
"16A","1144","Dias Úteis"
"221","2475","Dias Úteis"
"7493","7493-1-003-E-U-07h45-SerpinsEstacao","E-U"
"5202","5202-2-007-FEQA-5-15h00-ArganilCamara","FEQA-5"
"221","2496","Dias Úteis"
"39","1165","Dias Úteis"
"39","1164","Dias Úteis"
"221","2495","Dias Úteis"
"221","2494","Dias Úteis"
"16B","1163","Dias Úteis"
"5023","5023-1-002-A-U-17h15-CondeixaaNovaTe","A-U"
"16","1162","Dias Úteis"
"221","2493","Dias Úteis"
"221","2492","Dias Úteis"
"16G","1161","Dias Úteis"
"16G","1160","Dias Úteis"
"221","2491","Dias Úteis"
"221","2490","Dias Úteis"
"7403","7403-2-004-E-U-17h25-CondeixaaNovaTe","E-U"
"16GA","1159","Dias Úteis"
"16G","1158","Dias Úteis"
"221","2489","Dias Úteis"
"221","2488","Dias Úteis"
"16G","1157","Dias Úteis"
"16GB","1156","Dias Úteis"
"221","2487","Dias Úteis"
"221","2486","Dias Úteis"
"16G","1155","Dias Úteis"
"5009","5009-2-006-E-U-18h40-PraiadeMiraExte","E-U"
"7470","7470-2-003-E-U-14h10-VilaNovadePoiar","E-U"
"5321","5321-2-004-E-4-18h10-MortaguaCentroE","E-4"
"5210","5210-1-008-E-5-18h38-Relvas","E-5"
"5208","5208-1-001-E-U-07h05-Carapinhal","E-U"
"7485","7485-2-004-E-U-17h30-CeiraEB23","E-U"
"7","4200","Domingos e Feriados"
"7254","7254-2-001-FE-U-17h15-OliveiradoHospi","FE-U"
"7","4201","Domingos e Feriados"
"38T","1176","Dias Úteis"
"34","1175","Dias Úteis"
"34","1174","Dias Úteis"
"16GB","1173","Dias Úteis"
"19AA","1172","Dias Úteis"
"19A","1171","Dias Úteis"
"19T","1170","Dias Úteis"
"19T","1169","Dias Úteis"
"5166","5166-2-003-A-U-08h25-PraiadaTocha","A-U"
"19T","1168","Dias Úteis"
"221","2499","Dias Úteis"
"7459","7459-1-004-E-U-18h30-SoureEB23","E-U"
"221","2498","Dias Úteis"
"16C","1167","Dias Úteis"
"16","1166","Dias Úteis"
"221","2497","Dias Úteis"
"5514","5514-1-009-A-U-14h00-Bebebouro","A-U"
"5514","5514-1-003-E-U-07h30-Meco","E-U"
"7T","4210","Domingos e Feriados"
"7406","7406-2-006-E-U-17h05-SoureEB23","E-U"
"7T","4211","Domingos e Feriados"
"7436","7436-2-009-E-U-19h00-CoimbraRodoviar","E-U"
"7T","4212","Domingos e Feriados"
"16","1187","Dias Úteis"
"5005","5005-2-008-A-S-17h40-PraiadeMiraExte","A-S"
"50TC","1186","Dias Úteis"
"50TB","1185","Dias Úteis"
"7406","7406-1-005-A-U-10h00-CondeixaaNovaTe","A-U"
"43A","1184","Dias Úteis"
"43","1183","Dias Úteis"
"12","1182","Dias Úteis"
"12B","1181","Dias Úteis"
"32R","1180","Dias Úteis"
"7442","7442-2-004-A-U-16h20-CoimbraPortagem","A-U"
"32B","1179","Dias Úteis"
"32","1178","Dias Úteis"
"38T","1177","Dias Úteis"
"5202","5202-1-006-E-5-14h45-Piodao","E-5"
"7","4202","Domingos e Feriados"
"7","4203","Domingos e Feriados"
"7","4204","Domingos e Feriados"
"5326","5326-1-002-FE-MACOR-09h30-Sula","FE-MACOR"
"7","4205","Domingos e Feriados"
"7","4206","Domingos e Feriados"
"7","4207","Domingos e Feriados"
"7","4208","Domingos e Feriados"
"7T","4209","Domingos e Feriados"
"50TA","1190","Dias Úteis"
"7T","4220","Domingos e Feriados"
"7T","4221","Domingos e Feriados"
"7T","4222","Domingos e Feriados"
"7T","4223","Domingos e Feriados"
"5001","5001-1-013-A-S-14h00-CondeixaaNovaTe","A-S"
"38T","1198","Dias Úteis"
"34","1197","Dias Úteis"
"34","1196","Dias Úteis"
"32B","1195","Dias Úteis"
"32","1194","Dias Úteis"
"32","1193","Dias Úteis"
"38FA","1192","Dias Úteis"
"50T","1191","Dias Úteis"
"5501","5501-2-027-A-S-17h30-CoimbraPortagem","A-S"
"5036","5036-2-002-E-U-13h40-CantanhedeEstac","E-U"
"7493","7493-2-002-E-2356-14h15-LousaSegurancaS","E-2356"
"34","1189","Dias Úteis"
"16C","1188","Dias Úteis"
"7436","7436-1-006-A-U-07h45-Roxo","A-U"
"7T","4213","Domingos e Feriados"
"7T","4214","Domingos e Feriados"
"7T","4215","Domingos e Feriados"
"7T","4216","Domingos e Feriados"
"5042","5042-2-002-A-U-17h40-Mercado","A-U"
"7T","4217","Domingos e Feriados"
"7T","4218","Domingos e Feriados"
"7T","4219","Domingos e Feriados"
"7448","7448-1-002-E-U-08h45-PovoadeGarcao","E-U"
"7T","4230","Domingos e Feriados"
"7456","7456-1-005-E-U-13h00-SaoPedrodeAlva","E-U"
"7T","4231","Domingos e Feriados"
"7T","4232","Domingos e Feriados"
"7T","4233","Domingos e Feriados"
"7T","4234","Domingos e Feriados"
"5001","5001-1-005-FE-U-10h30-CondeixaaNovaTe","FE-U"
"7402","7402-1-002-E-U-13h55-GranjadoUlmeiro","E-U"
"5502","5502-1-004-E-U-07h45-Lamarosa","E-U"
"5201","5201-1-004-FE-5-07h05-AvoIgreja","FE-5"
"7431","7431-2-016-E-U-18h40-CacemesX","E-U"
"6","1199","Dias Úteis"
"7T","4224","Domingos e Feriados"
"7247","7247-2-001-A-U-06h30-TabuaTerminalRo","A-U"
"7T","4225","Domingos e Feriados"
"7T","4226","Domingos e Feriados"
"7442","7442-1-009-A-S-07h00-PovoadoLoureiro","A-S"
"7T","4227","Domingos e Feriados"
"7499","7499-2-001-A-MPPS-12h15-PampilhosadaSer","A-MPPS"
"7T","4228","Domingos e Feriados"
"7T","4229","Domingos e Feriados"
"5320","5320-1-001-E-U-07h10-LourinhadeBaixo","E-U"
"7T","4240","Domingos e Feriados"
"7T","4241","Domingos e Feriados"
"7T","4242","Domingos e Feriados"
"5026","5026-1-006-E-U-17h55-MealhadaPracaCh","E-U"
"7T","4243","Domingos e Feriados"
"7T","4244","Domingos e Feriados"
"7403","7403-2-006-A-U-19h30-CoimbraRodoviar","A-U"
"7T","4245","Domingos e Feriados"
"5005","5005-2-010-A-DF-14h10-CantanhedeEstac","A-DF"
"5","300","Dias Úteis"
"5","301","Dias Úteis"
"5","302","Dias Úteis"
"5","303","Dias Úteis"
"5","304","Dias Úteis"
"5","305","Dias Úteis"
"7T","4235","Domingos e Feriados"
"7T","4236","Domingos e Feriados"
"5A","306","Dias Úteis"
"7579","7579-1-002-E-2456-07h55-Pena","E-2456"
"5","307","Dias Úteis"
"7T","4237","Domingos e Feriados"
"7T","4238","Domingos e Feriados"
"5","308","Dias Úteis"
"5","309","Dias Úteis"
"7T","4239","Domingos e Feriados"
"7442","7442-2-010-A-S-14h00-CoimbraPortagem","A-S"
"7TC","4250","Domingos e Feriados"
"20","4251","Domingos e Feriados"
"20","4252","Domingos e Feriados"
"9","4253","Domingos e Feriados"
"9","4254","Domingos e Feriados"
"8101","8101-1-004-A-U-15h30-CoimbraRodoviar","A-U"
"13","4255","Domingos e Feriados"
"13","4256","Domingos e Feriados"
"7452","7452-2-002-E-U-13h30-MealhadaEscolas","E-U"
"5","310","Dias Úteis"
"5","311","Dias Úteis"
"5","312","Dias Úteis"
"5","313","Dias Úteis"
"5201","5201-1-001-E-5-06h40-AvoIgreja","E-5"
"5","314","Dias Úteis"
"5","315","Dias Úteis"
"7T","4246","Domingos e Feriados"
"5","316","Dias Úteis"
"5","317","Dias Úteis"
"7T","4247","Domingos e Feriados"
"7T","4248","Domingos e Feriados"
"5","318","Dias Úteis"
"7431","7431-2-011-E-U-17h10-CoimbraPortagem","E-U"
"5","319","Dias Úteis"
"7T","4249","Domingos e Feriados"
"5211","5211-1-001-E-U-07h40-Fronhas","E-U"
"7459","7459-2-003-E-U-17h45-GranjadoUlmeiro","E-U"
"10","4260","Domingos e Feriados"
"10","4261","Domingos e Feriados"
"7439","7439-2-002-E-U-17h20-SaoPedrodeAlvaC","E-U"
"10","4262","Domingos e Feriados"
"10B","4263","Domingos e Feriados"
"10F","4264","Domingos e Feriados"
"10","4265","Domingos e Feriados"
"10","4266","Domingos e Feriados"
"10","4267","Domingos e Feriados"
"5018","5018-2-006-A-U-17h50-CantanhedeEstac","A-U"
"7443","7443-1-002-FE-U-08h50-GavinhosX","FE-U"
"5","320","Dias Úteis"
"5","321","Dias Úteis"
"5","322","Dias Úteis"
"5","323","Dias Úteis"
"5","324","Dias Úteis"
"5","325","Dias Úteis"
"5","326","Dias Úteis"
"5","327","Dias Úteis"
"13","4257","Domingos e Feriados"
"5T","328","Dias Úteis"
"9","4258","Domingos e Feriados"
"5T","329","Dias Úteis"
"9","4259","Domingos e Feriados"
"5001","5001-1-010-FE-U-18h30-CondeixaaNovaTe","FE-U"
"10","4271","Domingos e Feriados"
"10","4272","Domingos e Feriados"
"10","4273","Domingos e Feriados"
"10","4274","Domingos e Feriados"
"10","4275","Domingos e Feriados"
"10","4276","Domingos e Feriados"
"10","4277","Domingos e Feriados"
"10","4278","Domingos e Feriados"
"5134","5134-1-002-E-U-07h20-ArazedeJardim","E-U"
"10","4270","Domingos e Feriados"
"5T","330","Dias Úteis"
"5T","331","Dias Úteis"
"5026","5026-2-005-E-U-17h45-EXPOFACIC","E-U"
"7486","7486-2-001-E-4-15h00-LousaSegurancaS","E-4"
"5T","332","Dias Úteis"
"5T","333","Dias Úteis"
"5T","334","Dias Úteis"
"5T","335","Dias Úteis"
"50TA","336","Dias Úteis"
"50TB","337","Dias Úteis"
"37","338","Dias Úteis"
"10","4268","Domingos e Feriados"
"10","4269","Domingos e Feriados"
"37","339","Dias Úteis"
"5211","5211-1-004-E-U-18h15-Fronhas","E-U"
"5206","5206-1-001-E-U-07h10-ArganilCamara","E-U"
"10","4282","Domingos e Feriados"
"10","4283","Domingos e Feriados"
"10","4284","Domingos e Feriados"
"10","4285","Domingos e Feriados"
"10","4286","Domingos e Feriados"
"10B","4287","Domingos e Feriados"
"10","4288","Domingos e Feriados"
"7406","7406-2-001-A-U-07h30-Mercado","A-U"
"10AA","4289","Domingos e Feriados"
"10","4280","Domingos e Feriados"
"10","4281","Domingos e Feriados"
"37","340","Dias Úteis"
"7472","7472-1-003-FE-U-06h45-MirandadoCorvoM","FE-U"
"37","341","Dias Úteis"
"37","342","Dias Úteis"
"37","343","Dias Úteis"
"37","344","Dias Úteis"
"5005","5005-2-006-A-S-06h40-PraiadeMiraExte","A-S"
"37","345","Dias Úteis"
"5508","5508-1-002-E-U-07h39-TentugalRossio","E-U"
"37","346","Dias Úteis"
"7475","7475-1-002-E-U-07h30-Espinho","E-U"
"37","347","Dias Úteis"
"37","348","Dias Úteis"
"10","4279","Domingos e Feriados"
"37","349","Dias Úteis"
"5210","5210-2-002-FE-2346-06h15-ArganilCamara","FE-2346"
"18F","4293","Domingos e Feriados"
"18F","4294","Domingos e Feriados"
"18F","4295","Domingos e Feriados"
"23F","4296","Domingos e Feriados"
"23F","4297","Domingos e Feriados"
"31","4298","Domingos e Feriados"
"5005","5005-2-001-E-U-06h35-AreaoLaranjeiro","E-U"
"5522","5522-1-006-E-U-17h37-ArealAguaFerrei","E-U"
"31","4299","Domingos e Feriados"
"23F","4290","Domingos e Feriados"
"23FA","4291","Domingos e Feriados"
"37","350","Dias Úteis"
"37","351","Dias Úteis"
"18F","4292","Domingos e Feriados"
"37","352","Dias Úteis"
"37","353","Dias Úteis"
"37","354","Dias Úteis"
"37","355","Dias Úteis"
"37","356","Dias Úteis"
"37","357","Dias Úteis"
"37","358","Dias Úteis"
"37","359","Dias Úteis"
"7578","7578-2-001-A-3-13h00-GoisVila","A-3"
"103","10","Dias Úteis"
"103","11","Dias Úteis"
"103","12","Dias Úteis"
"103","13","Dias Úteis"
"103","14","Dias Úteis"
"103","15","Dias Úteis"
"103","16","Dias Úteis"
"103","17","Dias Úteis"
"103","18","Dias Úteis"
"103","19","Dias Úteis"
"37","360","Dias Úteis"
"37","361","Dias Úteis"
"37","362","Dias Úteis"
"37","363","Dias Úteis"
"5064","5064-1-002-E-U-07h50-Criacao","E-U"
"37","364","Dias Úteis"
"5210","5210-1-002-E-U-06h50-CasalNovo","E-U"
"37","365","Dias Úteis"
"37","366","Dias Úteis"
"37","367","Dias Úteis"
"37","368","Dias Úteis"
"7465","7465-1-008-A-DF-07h15-ArganilCamara","A-DF"
"37","369","Dias Úteis"
"5166","5166-2-007-E-U-17h30-PraiadaTocha","E-U"
"103","20","Dias Úteis"
"103","21","Dias Úteis"
"103","22","Dias Úteis"
"103","23","Dias Úteis"
"103","24","Dias Úteis"
"103","25","Dias Úteis"
"103","26","Dias Úteis"
"7578","7578-1-005-A-3-14h25-CarvalhalX","A-3"
"103","27","Dias Úteis"
"103","28","Dias Úteis"
"103","29","Dias Úteis"
"7","370","Dias Úteis"
"7","371","Dias Úteis"
"7","372","Dias Úteis"
"7","373","Dias Úteis"
"7","374","Dias Úteis"
"7","375","Dias Úteis"
"7486","7486-2-004-FE-U-17h50-LousaSegurancaS","FE-U"
"7","376","Dias Úteis"
"7","377","Dias Úteis"
"7","378","Dias Úteis"
"7","379","Dias Úteis"
"7493","7493-2-008-E-U-19h10-FozdeArouceX","E-U"
"7512","7512-1-001-E-U-08h00-VilaNovadePoiar","E-U"
"103","30","Dias Úteis"
"27A","31","Dias Úteis"
"27","32","Dias Úteis"
"50","33","Dias Úteis"
"50","34","Dias Úteis"
"50","35","Dias Úteis"
"50","36","Dias Úteis"
"2TB","37","Dias Úteis"
"2T","38","Dias Úteis"
"2T","39","Dias Úteis"
"5510","5510-2-002-E-U-13h15-SaoSilvestreEB2","E-U"
"7456","7456-2-008-A-S-13h30-CoimbraRodoviar","A-S"
"7499","7499-1-002-FE-5-08h45-Fajao","FE-5"
"7","380","Dias Úteis"
"7","381","Dias Úteis"
"7","382","Dias Úteis"
"7","383","Dias Úteis"
"7","384","Dias Úteis"
"7","385","Dias Úteis"
"7","386","Dias Úteis"
"7","387","Dias Úteis"
"7","388","Dias Úteis"
"7","389","Dias Úteis"
"7456","7456-2-007-FE-U-19h15-CoimbraRodoviar","FE-U"
"7406","7406-2-002-E-U-07h30-CoimbraRodoviar","E-U"
"2TC","40","Dias Úteis"
"2T","41","Dias Úteis"
"2TD","42","Dias Úteis"
"2T","43","Dias Úteis"
"2T","44","Dias Úteis"
"2T","45","Dias Úteis"
"2T","46","Dias Úteis"
"2TC","47","Dias Úteis"
"5208","5208-2-015-E-U-17h20-ArganilSecundar","E-U"
"2T","48","Dias Úteis"
"2TD","49","Dias Úteis"
"7","390","Dias Úteis"
"7","391","Dias Úteis"
"7","392","Dias Úteis"
"7","393","Dias Úteis"
"5208","5208-1-013-E-4-15h05-PontedeMucela","E-4"
"7","394","Dias Úteis"
"7","395","Dias Úteis"
"7","396","Dias Úteis"
"7","397","Dias Úteis"
"7","398","Dias Úteis"
"7","399","Dias Úteis"
"2T","50","Dias Úteis"
"50MA","51","Dias Úteis"
"50M","52","Dias Úteis"
"50M","53","Dias Úteis"
"5318","5318-1-001-E-MACOR-09h00-BarreiroBesteir","E-MACOR"
"50M","54","Dias Úteis"
"50","55","Dias Úteis"
"50","56","Dias Úteis"
"50","57","Dias Úteis"
"7464","7464-2-004-E-U-13h35-MontemoroVelhoS","E-U"
"50","58","Dias Úteis"
"50M","59","Dias Úteis"
"7493","7493-2-004-E-4-14h35-LousaSegurancaS","E-4"
"5502","5502-2-007-A-S-18h00-CoimbraPortagem","A-S"
"50M","60","Dias Úteis"
"50A","61","Dias Úteis"
"50","62","Dias Úteis"
"50","63","Dias Úteis"
"50","64","Dias Úteis"
"50","65","Dias Úteis"
"5001","5001-1-006-A-U-11h00-CondeixaaNovaTe","A-U"
"50","66","Dias Úteis"
"50","67","Dias Úteis"
"50","68","Dias Úteis"
"50A","69","Dias Úteis"
"5507","5507-1-001-A-U-07h40-SantoAmarodaBoi","A-U"
"7458","7458-2-001-E-U-08h10-CoimbraRodoviar","E-U"
"7454","7454-2-001-A-U-13h25-CoimbraRodoviar","A-U"
"7558","7558-2-003-V-SDF-12h00-SerpinsPraiaFlu","V-SDF"
"50","70","Dias Úteis"
"50","71","Dias Úteis"
"50","72","Dias Úteis"
"50","73","Dias Úteis"
"50","74","Dias Úteis"
"2TB","75","Dias Úteis"
"2TD","76","Dias Úteis"
"2T","77","Dias Úteis"
"5325","5325-2-002-E-4-13h45-MortaguaSecunda","E-4"
